D,Num_s0.05,New_s0.05,Num_s0.10,New_s0.10,Num_s0.15,New_s0.15,Num_s0.20,New_s0.20,Num_s0.25,New_s0.25
8.36000000e+00,2.40268923e-03,9.27548758e-03,2.99194110e-03,1.25088341e-02,3.25573655e-03,1.42528250e-02,3.42683422e-03,1.54538421e-02,3.53012504e-03,1.63758034e-02
8.38000000e+00,2.34371792e-03,9.14364208e-03,2.91852297e-03,1.23369021e-02,3.17585252e-03,1.40605418e-02,3.34275694e-03,1.52480794e-02,3.44351650e-03,1.61599830e-02
8.40000000e+00,2.28591177e-03,9.01372795e-03,2.84655472e-03,1.21674181e-02,3.09754574e-03,1.38709546e-02,3.26033947e-03,1.50451705e-02,3.35861761e-03,1.59471310e-02
8.42000000e+00,2.22924781e-03,8.88571594e-03,2.77600780e-03,1.20003459e-02,3.02078514e-03,1.36840237e-02,3.17954914e-03,1.48450742e-02,3.27539472e-03,1.57372047e-02
8.44000000e+00,2.17370351e-03,8.75957723e-03,2.70685419e-03,1.18356497e-02,2.94554026e-03,1.34997105e-02,3.10035389e-03,1.46477496e-02,3.19381481e-03,1.55301619e-02
8.46000000e+00,2.11925678e-03,8.63528348e-03,2.63906643e-03,1.16732944e-02,2.87178125e-03,1.33179766e-02,3.02272231e-03,1.44531566e-02,3.11384553e-03,1.53259613e-02
8.48000000e+00,2.06588598e-03,8.51280680e-03,2.57261759e-03,1.15132455e-02,2.79947881e-03,1.31387845e-02,2.94662360e-03,1.42612556e-02,3.03545517e-03,1.51245618e-02
8.50000000e+00,2.01356987e-03,8.39211972e-03,2.50748130e-03,1.13554688e-02,2.72860426e-03,1.29620970e-02,2.87202756e-03,1.40720078e-02,2.95861260e-03,1.49259232e-02
8.52000000e+00,1.96228764e-03,8.27319519e-03,2.44363167e-03,1.11999310e-02,2.65912946e-03,1.27878776e-02,2.79890458e-03,1.38853747e-02,2.88328736e-03,1.47300059e-02
8.54000000e+00,1.91201891e-03,8.15600662e-03,2.38104334e-03,1.10465988e-02,2.59102682e-03,1.26160905e-02,2.72722564e-03,1.37013186e-02,2.80944954e-03,1.45367709e-02
8.56000000e+00,1.86274367e-03,8.04052782e-03,2.31969144e-03,1.08954399e-02,2.52426929e-03,1.24467001e-02,2.65696229e-03,1.35198024e-02,2.73706984e-03,1.43461797e-02
8.58000000e+00,1.81444232e-03,7.92673299e-03,2.25955159e-03,1.07464221e-02,2.45883036e-03,1.22796716e-02,2.58808663e-03,1.33407893e-02,2.66611953e-03,1.41581943e-02
8.60000000e+00,1.76709563e-03,7.81459677e-03,2.20059990e-03,1.05995141e-02,2.39468405e-03,1.21149706e-02,2.52057131e-03,1.31642433e-02,2.59657044e-03,1.39727776e-02
8.62000000e+00,1.72068477e-03,7.70409416e-03,2.14281292e-03,1.04546848e-02,2.33180487e-03,1.19525635e-02,2.45438952e-03,1.29901290e-02,2.52839496e-03,1.37898928e-02
8.64000000e+00,1.67519127e-03,7.59520059e-03,2.08616770e-03,1.03119035e-02,2.27016783e-03,1.17924168e-02,2.38951498e-03,1.28184111e-02,2.46156602e-03,1.36095036e-02
8.66000000e+00,1.63059703e-03,7.48789183e-03,2.03064172e-03,1.01711403e-02,2.20974846e-03,1.16344978e-02,2.32592191e-03,1.26490555e-02,2.39605708e-03,1.34315745e-02
8.68000000e+00,1.58688428e-03,7.38214406e-03,1.97621289e-03,1.00323655e-02,2.15052273e-03,1.14787742e-02,2.26358506e-03,1.24820280e-02,2.33184211e-03,1.32560702e-02
8.70000000e+00,1.54403565e-03,7.27793383e-03,1.92285958e-03,9.89554998e-03,2.09246711e-03,1.13252142e-02,2.20247966e-03,1.23172952e-02,2.26889561e-03,1.30829563e-02
8.72000000e+00,1.50203405e-03,7.17523804e-03,1.87056058e-03,9.76066492e-03,2.03555853e-03,1.11737864e-02,2.14258142e-03,1.21548243e-02,2.20719258e-03,1.29121987e-02
8.74000000e+00,1.46086278e-03,7.07403395e-03,1.81929507e-03,9.62768207e-03,1.97977436e-03,1.10244601e-02,2.08386655e-03,1.19945828e-02,2.14670849e-03,1.27437638e-02
8.76000000e+00,1.42050545e-03,6.97429919e-03,1.76904269e-03,9.49657360e-03,1.92509243e-03,1.08772047e-02,2.02631170e-03,1.18365387e-02,2.08741931e-03,1.25776185e-02
8.78000000e+00,1.38094597e-03,6.87601173e-03,1.71978342e-03,9.36731206e-03,1.87149100e-03,1.07319905e-02,1.96989402e-03,1.16806605e-02,2.02930149e-03,1.24137304e-02
8.80000000e+00,1.34216861e-03,6.77914987e-03,1.67149769e-03,9.23987044e-03,1.81894876e-03,1.05887880e-02,1.91459105e-03,1.15269174e-02,1.97233192e-03,1.22520672e-02
8.82000000e+00,1.30415791e-03,6.68369227e-03,1.62416628e-03,9.11422215e-03,1.76744480e-03,1.04475681e-02,1.86038083e-03,1.13752787e-02,1.91648795e-03,1.20925975e-02
8.84000000e+00,1.26689874e-03,6.58961791e-03,1.57777035e-03,8.99034098e-03,1.71695865e-03,1.03083022e-02,1.80724180e-03,1.12257144e-02,1.86174740e-03,1.19352900e-02
8.86000000e+00,1.23037626e-03,6.49690609e-03,1.53229146e-03,8.86820116e-03,1.66747023e-03,1.01709621e-02,1.75515282e-03,1.10781949e-02,1.80808848e-03,1.17801143e-02
8.88000000e+00,1.19457591e-03,6.40553644e-03,1.48771149e-03,8.74777727e-03,1.61895985e-03,1.00355203e-02,1.70409318e-03,1.09326910e-02,1.75548988e-03,1.16270399e-02
8.90000000e+00,1.15948345e-03,6.31548891e-03,1.44401271e-03,8.62904429e-03,1.57140821e-03,9.90194924e-03,1.65404258e-03,1.07891739e-02,1.70393067e-03,1.14760373e-02
8.92000000e+00,1.12508489e-03,6.22674373e-03,1.40117772e-03,8.51197760e-03,1.52479639e-03,9.77022215e-03,1.60498111e-03,1.06476154e-02,1.65339035e-03,1.13270770e-02
8.94000000e+00,1.09136652e-03,6.13928148e-03,1.35918948e-03,8.39655292e-03,1.47910586e-03,9.64031250e-03,1.55688925e-03,1.05079875e-02,1.60384881e-03,1.11801302e-02
8.96000000e+00,1.05831491e-03,6.05308301e-03,1.31803128e-03,8.28274637e-03,1.43431842e-03,9.51219418e-03,1.50974787e-03,1.03702628e-02,1.55528636e-03,1.10351684e-02
8.98000000e+00,1.02591688e-03,5.96812948e-03,1.27768671e-03,8.17053440e-03,1.39041625e-03,9.38584150e-03,1.46353821e-03,1.02344142e-02,1.50768367e-03,1.08921637e-02
9.00000000e+00,9.94159542e-04,5.88440233e-03,1.23813973e-03,8.05989385e-03,1.34738189e-03,9.26122912e-03,1.41824189e-03,1.01004151e-02,1.46102180e-03,1.07510884e-02
9.02000000e+00,9.63030224e-04,5.80188330e-03,1.19937458e-03,7.95080188e-03,1.30519820e-03,9.13833211e-03,1.37384088e-03,9.96823918e-03,1.41528220e-03,1.06119152e-02
9.04000000e+00,9.32516523e-04,5.72055439e-03,1.16137584e-03,7.84323603e-03,1.26384839e-03,9.01712589e-03,1.33031752e-03,9.83786058e-03,1.37044665e-03,1.04746175e-02
9.06000000e+00,9.02606278e-04,5.64039791e-03,1.12412836e-03,7.73717414e-03,1.22331600e-03,8.89758626e-03,1.28765447e-03,9.70925381e-03,1.32649732e-03,1.03391688e-02
9.08000000e+00,8.73287567e-04,5.56139641e-03,1.08761731e-03,7.63259441e-03,1.18358489e-03,8.77968938e-03,1.24583477e-03,9.58239377e-03,1.28341671e-03,1.02055431e-02
9.10000000e+00,8.44548703e-04,5.48353273e-03,1.05182816e-03,7.52947536e-03,1.14463924e-03,8.66341178e-03,1.20484176e-03,9.45725572e-03,1.24118768e-03,1.00737148e-02
9.12000000e+00,8.16378230e-04,5.40678997e-03,1.01674664e-03,7.42779585e-03,1.10646356e-03,8.54873030e-03,1.16465912e-03,9.33381528e-03,1.19979343e-03,9.94365851e-03
9.14000000e+00,7.88764918e-04,5.33115148e-03,9.82358785e-04,7.32753503e-03,1.06904263e-03,8.43562217e-03,1.12527085e-03,9.21204846e-03,1.15921746e-03,9.81534949e-03
9.16000000e+00,7.61697758e-04,5.25660087e-03,9.48650891e-04,7.22867239e-03,1.03236155e-03,8.32406494e-03,1.08666128e-03,9.09193159e-03,1.11944364e-03,9.68876317e-03
9.18000000e+00,7.35165958e-04,5.18312201e-03,9.15609529e-04,7.13118772e-03,9.96405712e-04,8.21403649e-03,1.04881503e-03,8.97344138e-03,1.08045611e-03,9.56387542e-03
9.20000000e+00,7.09158940e-04,5.11069901e-03,8.83221536e-04,7.03506110e-03,9.61160798e-04,8.10551504e-03,1.01171702e-03,8.85655485e-03,1.04223937e-03,9.44066243e-03
9.22000000e+00,6.83666332e-04,5.03931623e-03,8.51474007e-04,6.94027293e-03,9.26612766e-04,7.99847912e-03,9.75352485e-04,8.74124940e-03,1.00477818e-03,9.31910075e-03
9.24000000e+00,6.58677970e-04,4.96895826e-03,8.20354290e-04,6.84680389e-03,8.92747855e-04,7.89290760e-03,9.39706941e-04,8.62750274e-03,9.68057643e-04,9.19916727e-03
9.26000000e+00,6.34183888e-04,4.89960993e-03,7.89849984e-04,6.75463497e-03,8.59552574e-04,7.78877964e-03,9.04766188e-04,8.51529290e-03,9.32063120e-04,9.08083924e-03
9.28000000e+00,6.10174319e-04,4.83125632e-03,7.59948933e-04,6.66374741e-03,8.27013695e-04,7.68607473e-03,8.70516309e-04,8.40459825e-03,8.96780279e-04,8.96409422e-03
9.30000000e+00,5.86639686e-04,4.76388270e-03,7.30639218e-04,6.57412277e-03,7.95118256e-04,7.58477264e-03,8.36943660e-04,8.29539748e-03,8.62195065e-04,8.84891010e-03
9.32000000e+00,5.63570602e-04,4.69747459e-03,7.01909158e-04,6.48574287e-03,7.63853547e-04,7.48485348e-03,8.04034866e-04,8.18766959e-03,8.28293702e-04,8.73526511e-03
9.34000000e+00,5.40957867e-04,4.63201774e-03,6.73747302e-04,6.39858979e-03,7.33207109e-04,7.38629761e-03,7.71776814e-04,8.08139387e-03,7.95062685e-04,8.62313777e-03
9.36000000e+00,5.18792460e-04,4.56749811e-03,6.46142422e-04,6.31264589e-03,7.03166728e-04,7.28908571e-03,7.40156652e-04,7.97654995e-03,7.62488773e-04,8.51250696e-03
9.38000000e+00,4.97065540e-04,4.50390186e-03,6.19083514e-04,6.22789379e-03,6.73720433e-04,7.19319873e-03,7.09161780e-04,7.87311773e-03,7.30558989e-04,8.40335181e-03
9.40000000e+00,4.75768438e-04,4.44121537e-03,5.92559791e-04,6.14431639e-03,6.44856488e-04,7.09861792e-03,6.78779848e-04,7.77107741e-03,6.99260610e-04,8.29565181e-03
9.42000000e+00,4.54892659e-04,4.37942524e-03,5.66560678e-04,6.06189681e-03,6.16563387e-04,7.00532477e-03,6.48998746e-04,7.67040949e-03,6.68581164e-04,8.18938670e-03
9.44000000e+00,4.34429874e-04,4.31851825e-03,5.41075807e-04,5.98061844e-03,5.88829852e-04,6.91330109e-03,6.19806605e-04,7.57109475e-03,6.38508425e-04,8.08453655e-03
9.46000000e+00,4.14371919e-04,4.25848141e-03,5.16095019e-04,5.90046492e-03,5.61644828e-04,6.82252893e-03,5.91191792e-04,7.47311425e-03,6.09030408e-04,7.98108171e-03
9.48000000e+00,3.94710791e-04,4.19930191e-03,4.91608350e-04,5.82142014e-03,5.34997478e-04,6.73299060e-03,5.63142898e-04,7.37644933e-03,5.80135364e-04,7.87900281e-03
9.50000000e+00,3.75438644e-04,4.14096713e-03,4.67606037e-04,5.74346821e-03,5.08877176e-04,6.64466870e-03,5.35648745e-04,7.28108161e-03,5.51811776e-04,7.77828077e-03
9.52000000e+00,3.56547789e-04,4.08346465e-03,4.44078507e-04,5.66659349e-03,4.83273510e-04,6.55754605e-03,5.08698372e-04,7.18699295e-03,5.24048355e-04,7.67889677e-03
9.54000000e+00,3.38030688e-04,4.02678225e-03,4.21016376e-04,5.59078057e-03,4.58176270e-04,6.47160574e-03,4.82281033e-04,7.09416551e-03,4.96834032e-04,7.58083229e-03
9.56000000e+00,3.19879950e-04,3.97090788e-03,3.98410447e-04,5.51601427e-03,4.33575449e-04,6.38683112e-03,4.56386198e-04,7.00258169e-03,4.70157959e-04,7.48406906e-03
9.58000000e+00,3.02088333e-04,3.91582966e-03,3.76251704e-04,5.44227963e-03,4.09461236e-04,6.30320577e-03,4.31003540e-04,6.91222414e-03,4.44009500e-04,7.38858907e-03
9.60000000e+00,2.84648735e-04,3.86153593e-03,3.54531306e-04,5.36956192e-03,3.85824015e-04,6.22071351e-03,4.06122941e-04,6.82307580e-03,4.18378231e-04,7.29437459e-03
9.62000000e+00,2.67554197e-04,3.80801518e-03,3.33240590e-04,5.29784663e-03,3.62654359e-04,6.13933840e-03,3.81734477e-04,6.73511981e-03,3.93253931e-04,7.20140812e-03
9.64000000e+00,2.50797895e-04,3.75525606e-03,3.12371063e-04,5.22711945e-03,3.39943028e-04,6.05906473e-03,3.57828424e-04,6.64833958e-03,3.68626583e-04,7.10967245e-03
9.66000000e+00,2.34373142e-04,3.70324743e-03,2.91914399e-04,5.15736629e-03,3.17680963e-04,5.97987703e-03,3.34395248e-04,6.56271876e-03,3.44486366e-04,7.01915058e-03
9.68000000e+00,2.18273381e-04,3.65197829e-03,2.71862437e-04,5.08857328e-03,2.95859284e-04,5.90176006e-03,3.11425604e-04,6.47824124e-03,3.20823652e-04,6.92982578e-03
9.70000000e+00,2.02492186e-04,3.60143782e-03,2.52207176e-04,5.02072674e-03,2.74469287e-04,5.82469878e-03,2.88910330e-04,6.39489114e-03,2.97629006e-04,6.84168155e-03
9.72000000e+00,1.87023258e-04,3.55161536e-03,2.32940774e-04,4.95381320e-03,2.53502439e-04,5.74867839e-03,2.66840445e-04,6.31265280e-03,2.74893176e-04,6.75470164e-03
9.74000000e+00,1.71860420e-04,3.50250040e-03,2.14055544e-04,4.88781939e-03,2.32950376e-04,5.67368430e-03,2.45207148e-04,6.23151081e-03,2.52607095e-04,6.66887002e-03
9.76000000e+00,1.56997621e-04,3.45408260e-03,1.95543950e-04,4.82273223e-03,2.12804898e-04,5.59970213e-03,2.24001807e-04,6.15144996e-03,2.30761874e-04,6.58417089e-03
9.78000000e+00,1.42428926e-04,3.40635179e-03,1.77398605e-04,4.75853883e-03,1.93057969e-04,5.52671772e-03,2.03215965e-04,6.07245527e-03,2.09348798e-04,6.50058869e-03
9.80000000e+00,1.28148519e-04,3.35929792e-03,1.59612268e-04,4.69522650e-03,1.73701709e-04,5.45471709e-03,1.82841329e-04,5.99451197e-03,1.88359325e-04,6.41810808e-03
9.82000000e+00,1.14150698e-04,3.31291112e-03,1.42177841e-04,4.63278274e-03,1.54728396e-04,5.38368651e-03,1.62869770e-04,5.91760553e-03,1.67785084e-04,6.33671393e-03
9.84000000e+00,1.00429875e-04,3.26718165e-03,1.25088366e-04,4.57119521e-03,1.36130459e-04,5.31361240e-03,1.43293320e-04,5.84172159e-03,1.47617865e-04,6.25639134e-03
9.86000000e+00,8.69805717e-05,3.22209993e-03,1.08337022e-04,4.51045179e-03,1.17900476e-04,5.24448141e-03,1.24104170e-04,5.76684603e-03,1.27849623e-04,6.17712561e-03
9.88000000e+00,7.37974171e-05,3.17765652e-03,9.19171243e-05,4.45054051e-03,1.00031174e-04,5.17628038e-03,1.05294661e-04,5.69296491e-03,1.08472470e-04,6.09890227e-03
9.90000000e+00,6.08751475e-05,3.13384212e-03,7.58221180e-05,4.39144957e-03,8.25154199e-05,5.10899632e-03,8.68572888e-05,5.62006451e-03,8.94786764e-05,6.02170704e-03
9.92000000e+00,4.82086029e-05,3.09064758e-03,6.00455792e-05,4.33316737e-03,6.53462247e-05,5.04261646e-03,6.87846962e-05,5.54813130e-03,7.08606620e-05,5.94552585e-03
9.94000000e+00,3.57927252e-05,3.04806386e-03,4.45812104e-05,4.27568247e-03,4.85167360e-05,4.97712819e-03,5.10696710e-05,5.47715193e-03,5.26109979e-05,5.87034483e-03
9.96000000e+00,2.36225562e-05,3.00608208e-03,2.94228384e-05,4.21898359e-03,3.20202368e-05,4.91251909e-03,3.37051438e-05,5.40711326e-03,3.47224019e-05,5.79615032e-03
9.98000000e+00,1.16932359e-05,2.96469350e-03,1.45644122e-05,4.16305961e-03,1.58501428e-05,4.84877693e-03,1.66841845e-05,5.33800235e-03,1.71877352e-05,5.72292883e-03
1.00000000e+01,0.00000000e+00,2.92388948e-03,0.00000000e+00,4.10789959e-03,0.00000000e+00,4.78588964e-03,0.00000000e+00,5.26980641e-03,0.00000000e+00,5.65066708e-03
