D,Num_z1.93,New_z1.93,Num_z3.87,New_z3.87,Num_z5.80,New_z5.80,Num_z7.74,New_z7.74,Num_z9.67,New_z9.67
8.34000000e+00,5.70684561e-02,4.60945046e-02,9.12529244e-02,9.62679684e-02,1.10391380e-01,1.48238503e-01,1.18310806e-01,1.88082871e-01,1.21170746e-01,2.14291596e-01
8.36000000e+00,5.65016291e-02,4.55465583e-02,9.03483379e-02,9.53511395e-02,1.09298627e-01,1.47099525e-01,1.17140413e-01,1.86843772e-01,1.19972349e-01,2.13008953e-01
8.38000000e+00,5.59404144e-02,4.50047245e-02,8.94526616e-02,9.44428753e-02,1.08216596e-01,1.45969638e-01,1.15981486e-01,1.85613584e-01,1.18785685e-01,2.11734985e-01
8.40000000e+00,5.53847570e-02,4.44689408e-02,8.85658090e-02,9.35430978e-02,1.07145186e-01,1.44848768e-01,1.14833915e-01,1.84392239e-01,1.17610640e-01,2.10469625e-01
8.42000000e+00,5.48346023e-02,4.39391451e-02,8.76876947e-02,9.26517298e-02,1.06084295e-01,1.43736838e-01,1.13697591e-01,1.83179664e-01,1.16447106e-01,2.09212807e-01
8.44000000e+00,5.42898962e-02,4.34152762e-02,8.68182340e-02,9.17686945e-02,1.05033821e-01,1.42633775e-01,1.12572408e-01,1.81975790e-01,1.15294972e-01,2.07964464e-01
8.46000000e+00,5.37505853e-02,4.28972733e-02,8.59573431e-02,9.08939160e-02,1.03993664e-01,1.41539503e-01,1.11458258e-01,1.80780549e-01,1.14154129e-01,2.06724532e-01
8.48000000e+00,5.32166165e-02,4.23850761e-02,8.51049388e-02,9.00273189e-02,1.02963726e-01,1.40453950e-01,1.10355036e-01,1.79593873e-01,1.13024470e-01,2.05492946e-01
8.50000000e+00,5.26879373e-02,4.18786249e-02,8.42609387e-02,8.91688286e-02,1.01943908e-01,1.39377043e-01,1.09262638e-01,1.78415693e-01,1.11905887e-01,2.04269642e-01
8.52000000e+00,5.21644957e-02,4.13778605e-02,8.34252614e-02,8.83183712e-02,1.00934112e-01,1.38308710e-01,1.08180960e-01,1.77245942e-01,1.10798274e-01,2.03054556e-01
8.54000000e+00,5.16462402e-02,4.08827243e-02,8.25978259e-02,8.74758732e-02,9.99342432e-02,1.37248879e-01,1.07109898e-01,1.76084554e-01,1.09701527e-01,2.01847626e-01
8.56000000e+00,5.11331199e-02,4.03931581e-02,8.17785522e-02,8.66412619e-02,9.89442047e-02,1.36197480e-01,1.06049352e-01,1.74931463e-01,1.08615541e-01,2.00648788e-01
8.58000000e+00,5.06250842e-02,3.99091044e-02,8.09673610e-02,8.58144655e-02,9.79639022e-02,1.35154442e-01,1.04999220e-01,1.73786603e-01,1.07540214e-01,1.99457982e-01
8.60000000e+00,5.01220830e-02,3.94305061e-02,8.01641737e-02,8.49954123e-02,9.69932419e-02,1.34119696e-01,1.03959402e-01,1.72649911e-01,1.06475442e-01,1.98275145e-01
8.62000000e+00,4.96240670e-02,3.89573066e-02,7.93689124e-02,8.41840317e-02,9.60321306e-02,1.33093173e-01,1.02929799e-01,1.71521321e-01,1.05421126e-01,1.97100218e-01
8.64000000e+00,4.91309869e-02,3.84894500e-02,7.85815001e-02,8.33802534e-02,9.50804762e-02,1.32074805e-01,1.01910313e-01,1.70400769e-01,1.04377164e-01,1.95933139e-01
8.66000000e+00,4.86427942e-02,3.80268807e-02,7.78018602e-02,8.25840080e-02,9.41381875e-02,1.31064523e-01,1.00900847e-01,1.69288194e-01,1.03343457e-01,1.94773849e-01
8.68000000e+00,4.81594408e-02,3.75695438e-02,7.70299173e-02,8.17952265e-02,9.32051740e-02,1.30062262e-01,9.99013038e-02,1.68183532e-01,1.02319906e-01,1.93622289e-01
8.70000000e+00,4.76808790e-02,3.71173846e-02,7.62655961e-02,8.10138406e-02,9.22813460e-02,1.29067953e-01,9.89115882e-02,1.67086721e-01,1.01306414e-01,1.92478401e-01
8.72000000e+00,4.72070617e-02,3.66703492e-02,7.55088226e-02,8.02397826e-02,9.13666147e-02,1.28081532e-01,9.79316055e-02,1.65997699e-01,1.00302884e-01,1.91342125e-01
8.74000000e+00,4.67379420e-02,3.62283841e-02,7.47595231e-02,7.94729855e-02,9.04608922e-02,1.27102933e-01,9.69612618e-02,1.64916407e-01,9.93092193e-02,1.90213405e-01
8.76000000e+00,4.62734738e-02,3.57914363e-02,7.40176248e-02,7.87133826e-02,8.95640911e-02,1.26132090e-01,9.60004643e-02,1.63842783e-01,9.83253260e-02,1.89092183e-01
8.78000000e+00,4.58136112e-02,3.53594532e-02,7.32830554e-02,7.79609081e-02,8.86761252e-02,1.25168940e-01,9.50491206e-02,1.62776768e-01,9.73511095e-02,1.87978402e-01
8.80000000e+00,4.53583087e-02,3.49323829e-02,7.25557434e-02,7.72154966e-02,8.77969088e-02,1.24213419e-01,9.41071397e-02,1.61718302e-01,9.63864764e-02,1.86872007e-01
8.82000000e+00,4.49075215e-02,3.45101738e-02,7.18356180e-02,7.64770834e-02,8.69263572e-02,1.23265464e-01,9.31744309e-02,1.60667327e-01,9.54313343e-02,1.85772942e-01
8.84000000e+00,4.44612050e-02,3.40927747e-02,7.11226091e-02,7.57456042e-02,8.60643864e-02,1.22325013e-01,9.22509048e-02,1.59623783e-01,9.44855915e-02,1.84681151e-01
8.86000000e+00,4.40193151e-02,3.36801351e-02,7.04166471e-02,7.50209956e-02,8.52109130e-02,1.21392002e-01,9.13364725e-02,1.58587614e-01,9.35491573e-02,1.83596580e-01
8.88000000e+00,4.35818082e-02,3.32722050e-02,6.97176632e-02,7.43031944e-02,8.43658547e-02,1.20466372e-01,9.04310460e-02,1.57558762e-01,9.26219417e-02,1.82519175e-01
8.90000000e+00,4.31486411e-02,3.28689345e-02,6.90255891e-02,7.35921382e-02,8.35291297e-02,1.19548060e-01,8.95345382e-02,1.56537170e-01,9.17038556e-02,1.81448881e-01
8.92000000e+00,4.27197709e-02,3.24702745e-02,6.83403574e-02,7.28877650e-02,8.27006572e-02,1.18637006e-01,8.86468627e-02,1.55522782e-01,9.07948107e-02,1.80385646e-01
8.94000000e+00,4.22951552e-02,3.20761764e-02,6.76619011e-02,7.21900134e-02,8.18803569e-02,1.17733151e-01,8.77679340e-02,1.54515542e-01,8.98947195e-02,1.79329416e-01
8.96000000e+00,4.18747521e-02,3.16865918e-02,6.69901540e-02,7.14988227e-02,8.10681495e-02,1.16836435e-01,8.68976672e-02,1.53515394e-01,8.90034953e-02,1.78280140e-01
8.98000000e+00,4.14585200e-02,3.13014728e-02,6.63250503e-02,7.08141325e-02,8.02639561e-02,1.15946799e-01,8.60359785e-02,1.52522284e-01,8.81210523e-02,1.77237764e-01
9.00000000e+00,4.10464176e-02,3.09207722e-02,6.56665252e-02,7.01358830e-02,7.94676990e-02,1.15064185e-01,8.51827846e-02,1.51536158e-01,8.72473053e-02,1.76202238e-01
9.02000000e+00,4.06384043e-02,3.05444431e-02,6.50145140e-02,6.94640151e-02,7.86793007e-02,1.14188535e-01,8.43380030e-02,1.50556961e-01,8.63821701e-02,1.75173511e-01
9.04000000e+00,4.02344397e-02,3.01724388e-02,6.43689532e-02,6.87984701e-02,7.78986850e-02,1.13319791e-01,8.35015521e-02,1.49584639e-01,8.55255631e-02,1.74151532e-01
9.06000000e+00,3.98344837e-02,2.98047135e-02,6.37297795e-02,6.81391897e-02,7.71257758e-02,1.12457898e-01,8.26733510e-02,1.48619141e-01,8.46774016e-02,1.73136250e-01
9.08000000e+00,3.94384969e-02,2.94412215e-02,6.30969303e-02,6.74861164e-02,7.63604983e-02,1.11602797e-01,8.18533195e-02,1.47660413e-01,8.38376036e-02,1.72127616e-01
9.10000000e+00,3.90464399e-02,2.90819177e-02,6.24703436e-02,6.68391930e-02,7.56027779e-02,1.10754434e-01,8.10413782e-02,1.46708403e-01,8.30060878e-02,1.71125581e-01
9.12000000e+00,3.86582739e-02,2.87267572e-02,6.18499581e-02,6.61983628e-02,7.48525411e-02,1.09912753e-01,8.02374485e-02,1.45763060e-01,8.21827740e-02,1.70130095e-01
9.14000000e+00,3.82739606e-02,2.83756959e-02,6.12357129e-02,6.55635699e-02,7.41097149e-02,1.09077700e-01,7.94414524e-02,1.44824331e-01,8.13675822e-02,1.69141111e-01
9.16000000e+00,3.78934618e-02,2.80286898e-02,6.06275478e-02,6.49347584e-02,7.33742269e-02,1.08249219e-01,7.86533127e-02,1.43892168e-01,8.05604336e-02,1.68158579e-01
9.18000000e+00,3.75167399e-02,2.76856955e-02,6.00254032e-02,6.43118734e-02,7.26460056e-02,1.07427257e-01,7.78729530e-02,1.42966518e-01,7.97612500e-02,1.67182453e-01
9.20000000e+00,3.71437575e-02,2.73466699e-02,5.94292199e-02,6.36948602e-02,7.19249801e-02,1.06611760e-01,7.71002974e-02,1.42047332e-01,7.89699538e-02,1.66212684e-01
9.22000000e+00,3.67744777e-02,2.70115705e-02,5.88389396e-02,6.30836646e-02,7.12110800e-02,1.05802676e-01,7.63352710e-02,1.41134562e-01,7.81864682e-02,1.65249227e-01
9.24000000e+00,3.64088638e-02,2.66803549e-02,5.82545042e-02,6.24782330e-02,7.05042357e-02,1.04999951e-01,7.55777993e-02,1.40228156e-01,7.74107173e-02,1.64292033e-01
9.26000000e+00,3.60468796e-02,2.63529814e-02,5.76758563e-02,6.18785122e-02,6.98043784e-02,1.04203534e-01,7.48278088e-02,1.39328068e-01,7.66426257e-02,1.63341059e-01
9.28000000e+00,3.56884892e-02,2.60294086e-02,5.71029391e-02,6.12844496e-02,6.91114398e-02,1.03413373e-01,7.40852264e-02,1.38434248e-01,7.58821187e-02,1.62396257e-01
9.30000000e+00,3.53336571e-02,2.57095954e-02,5.65356962e-02,6.06959929e-02,6.84253521e-02,1.02629416e-01,7.33499800e-02,1.37546649e-01,7.51291224e-02,1.61457582e-01
9.32000000e+00,3.49823481e-02,2.53935013e-02,5.59740721e-02,6.01130903e-02,6.77460484e-02,1.01851613e-01,7.26219978e-02,1.36665223e-01,7.43835637e-02,1.60524989e-01
9.34000000e+00,3.46345273e-02,2.50810860e-02,5.54180113e-02,5.95356905e-02,6.70734624e-02,1.01079914e-01,7.19012091e-02,1.35789923e-01,7.36453698e-02,1.59598434e-01
9.36000000e+00,3.42901603e-02,2.47723098e-02,5.48674593e-02,5.89637428e-02,6.64075283e-02,1.00314269e-01,7.11875436e-02,1.34920703e-01,7.29144691e-02,1.58677873e-01
9.38000000e+00,3.39492128e-02,2.44671332e-02,5.43223618e-02,5.83971967e-02,6.57481810e-02,9.95546272e-02,7.04809316e-02,1.34057517e-01,7.21907902e-02,1.57763261e-01
9.40000000e+00,3.36116510e-02,2.41655171e-02,5.37826653e-02,5.78360023e-02,6.50953560e-02,9.88009407e-02,6.97813043e-02,1.33200318e-01,7.14742628e-02,1.56854555e-01
9.42000000e+00,3.32774414e-02,2.38674228e-02,5.32483165e-02,5.72801101e-02,6.44489894e-02,9.80531607e-02,6.90885934e-02,1.32349060e-01,7.07648169e-02,1.55951713e-01
9.44000000e+00,3.29465509e-02,2.35728122e-02,5.27192630e-02,5.67294712e-02,6.38090180e-02,9.73112388e-02,6.84027313e-02,1.31503700e-01,7.00623833e-02,1.55054690e-01
9.46000000e+00,3.26189466e-02,2.32816472e-02,5.21954525e-02,5.61840369e-02,6.31753791e-02,9.65751273e-02,6.77236510e-02,1.30664192e-01,6.93668936e-02,1.54163445e-01
9.48000000e+00,3.22945959e-02,2.29938904e-02,5.16768335e-02,5.56437590e-02,6.25480106e-02,9.58447788e-02,6.70512861e-02,1.29830491e-01,6.86782799e-02,1.53277936e-01
9.50000000e+00,3.19734667e-02,2.27095045e-02,5.11633549e-02,5.51085898e-02,6.19268511e-02,9.51201462e-02,6.63855710e-02,1.29002555e-01,6.79964748e-02,1.52398122e-01
9.52000000e+00,3.16555271e-02,2.24284528e-02,5.06549660e-02,5.45784821e-02,6.13118397e-02,9.44011830e-02,6.57264406e-02,1.28180338e-01,6.73214119e-02,1.51523959e-01
9.54000000e+00,3.13407455e-02,2.21506987e-02,5.01516168e-02,5.40533890e-02,6.07029160e-02,9.36878429e-02,6.50738304e-02,1.27363799e-01,6.66530252e-02,1.50655408e-01
9.56000000e+00,3.10290905e-02,2.18762064e-02,4.96532576e-02,5.35332640e-02,6.01000204e-02,9.29800803e-02,6.44276765e-02,1.26552893e-01,6.59912492e-02,1.49792429e-01
9.58000000e+00,3.07205313e-02,2.16049399e-02,4.91598393e-02,5.30180612e-02,5.95030938e-02,9.22778496e-02,6.37879156e-02,1.25747580e-01,6.53360194e-02,1.48934979e-01
9.60000000e+00,3.04150373e-02,2.13368640e-02,4.86713131e-02,5.25077348e-02,5.89120774e-02,9.15811058e-02,6.31544853e-02,1.24947815e-01,6.46872715e-02,1.48083021e-01
9.62000000e+00,3.01125779e-02,2.10719436e-02,4.81876309e-02,5.20022397e-02,5.83269133e-02,9.08898044e-02,6.25273233e-02,1.24153558e-01,6.40449422e-02,1.47236513e-01
9.64000000e+00,2.98131233e-02,2.08101440e-02,4.77087450e-02,5.15015311e-02,5.77475440e-02,9.02039010e-02,6.19063683e-02,1.23364767e-01,6.34089684e-02,1.46395417e-01
9.66000000e+00,2.95166435e-02,2.05514310e-02,4.72346080e-02,5.10055646e-02,5.71739127e-02,8.95233518e-02,6.12915594e-02,1.22581402e-01,6.27792880e-02,1.45559693e-01
9.68000000e+00,2.92231092e-02,2.02957705e-02,4.67651731e-02,5.05142963e-02,5.66059629e-02,8.88481133e-02,6.06828363e-02,1.21803420e-01,6.21558393e-02,1.44729303e-01
9.70000000e+00,2.89324912e-02,2.00431290e-02,4.63003940e-02,5.00276825e-02,5.60436387e-02,8.81781423e-02,6.00801392e-02,1.21030782e-01,6.15385611e-02,1.43904208e-01
9.72000000e+00,2.86447605e-02,1.97934730e-02,4.58402247e-02,4.95456800e-02,5.54868850e-02,8.75133961e-02,5.94834092e-02,1.20263448e-01,6.09273929e-02,1.43084371e-01
9.74000000e+00,2.83598885e-02,1.95467696e-02,4.53846198e-02,4.90682460e-02,5.49356470e-02,8.68538323e-02,5.88925875e-02,1.19501377e-01,6.03222748e-02,1.42269753e-01
9.76000000e+00,2.80778470e-02,1.93029862e-02,4.49335343e-02,4.85953382e-02,5.43898703e-02,8.61994088e-02,5.83076162e-02,1.18744531e-01,5.97231474e-02,1.41460317e-01
9.78000000e+00,2.77986079e-02,1.90620905e-02,4.44869236e-02,4.81269144e-02,5.38495014e-02,8.55500840e-02,5.77284378e-02,1.17992871e-01,5.91299519e-02,1.40656026e-01
9.80000000e+00,2.75221434e-02,1.88240505e-02,4.40447434e-02,4.76629330e-02,5.33144870e-02,8.49058165e-02,5.71549955e-02,1.17246356e-01,5.85426301e-02,1.39856842e-01
9.82000000e+00,2.72484260e-02,1.85888345e-02,4.36069501e-02,4.72033528e-02,5.27847744e-02,8.42665653e-02,5.65872329e-02,1.16504950e-01,5.79611244e-02,1.39062731e-01
9.84000000e+00,2.69774284e-02,1.83564112e-02,4.31735005e-02,4.67481327e-02,5.22603115e-02,8.36322899e-02,5.60250941e-02,1.15768614e-01,5.73853775e-02,1.38273654e-01
9.86000000e+00,2.67091238e-02,1.81267495e-02,4.27443515e-02,4.62972324e-02,5.17410466e-02,8.30029499e-02,5.54685239e-02,1.15037309e-01,5.68153330e-02,1.37489577e-01
9.88000000e+00,2.64434853e-02,1.78998187e-02,4.23194607e-02,4.58506116e-02,5.12269285e-02,8.23785055e-02,5.49174676e-02,1.14310999e-01,5.62509347e-02,1.36710463e-01
9.90000000e+00,2.61804867e-02,1.76755884e-02,4.18987862e-02,4.54082305e-02,5.07179065e-02,8.17589169e-02,5.43718709e-02,1.13589647e-01,5.56921273e-02,1.35936277e-01
9.92000000e+00,2.59201016e-02,1.74540286e-02,4.14822862e-02,4.49700496e-02,5.02139305e-02,8.11441450e-02,5.38316801e-02,1.12873214e-01,5.51388557e-02,1.35166984e-01
9.94000000e+00,2.56623042e-02,1.72351094e-02,4.10699195e-02,4.45360299e-02,4.97149508e-02,8.05341508e-02,5.32968422e-02,1.12161665e-01,5.45910655e-02,1.34402549e-01
9.96000000e+00,2.54070689e-02,1.70188013e-02,4.06616453e-02,4.41061327e-02,4.92209182e-02,7.99288956e-02,5.27673043e-02,1.11454964e-01,5.40487029e-02,1.33642938e-01
9.98000000e+00,2.51543702e-02,1.68050753e-02,4.02574231e-02,4.36803195e-02,4.87317838e-02,7.93283413e-02,5.22430143e-02,1.10753074e-01,5.35117144e-02,1.32888117e-01
1.00000000e+01,2.49041829e-02,1.65939023e-02,3.98572130e-02,4.32585524e-02,4.82474995e-02,7.87324499e-02,5.17239207e-02,1.10055959e-01,5.29800471e-02,1.32138050e-01
