D,Num_s0.05,New_s0.05,Num_s0.10,New_s0.10,Num_s0.15,New_s0.15,Num_s0.20,New_s0.20,Num_s0.25,New_s0.25
8.28000000e+00,8.02955071e-02,1.47610743e-01,8.95846763e-02,1.61027812e-01,9.34426009e-02,1.66469634e-01,9.58612855e-02,1.69421501e-01,9.72921116e-02,1.71260084e-01
8.30000000e+00,7.94988576e-02,1.46709758e-01,8.86964573e-02,1.60033771e-01,9.25163962e-02,1.65437013e-01,9.49112796e-02,1.68367287e-01,9.63280307e-02,1.70191960e-01
8.32000000e+00,7.87100733e-02,1.45814957e-01,8.78169918e-02,1.59046579e-01,9.15993123e-02,1.64411520e-01,9.39706244e-02,1.67320362e-01,9.53734362e-02,1.69131233e-01
8.34000000e+00,7.79290775e-02,1.44926291e-01,8.69461949e-02,1.58066183e-01,9.06912610e-02,1.63393102e-01,9.30392296e-02,1.66280671e-01,9.44282366e-02,1.68077844e-01
8.36000000e+00,7.71557942e-02,1.44043713e-01,8.60839825e-02,1.57092529e-01,8.97921549e-02,1.62381702e-01,9.21170055e-02,1.65248158e-01,9.34923411e-02,1.67031738e-01
8.38000000e+00,7.63901484e-02,1.43167175e-01,8.52302713e-02,1.56125565e-01,8.89019073e-02,1.61377267e-01,9.12038635e-02,1.64222767e-01,9.25656598e-02,1.65992858e-01
8.40000000e+00,7.56320655e-02,1.42296631e-01,8.43849788e-02,1.55165239e-01,8.80204324e-02,1.60379743e-01,9.02997157e-02,1.63204442e-01,9.16481035e-02,1.64961146e-01
8.42000000e+00,7.48814718e-02,1.41432034e-01,8.35480232e-02,1.54211501e-01,8.71476451e-02,1.59389076e-01,8.94044751e-02,1.62193129e-01,9.07395840e-02,1.63936549e-01
8.44000000e+00,7.41382941e-02,1.40573337e-01,8.27193235e-02,1.53264298e-01,8.62834612e-02,1.58405212e-01,8.85180552e-02,1.61188773e-01,8.98400139e-02,1.62919011e-01
8.46000000e+00,7.34024600e-02,1.39720495e-01,8.18987995e-02,1.52323581e-01,8.54277972e-02,1.57428101e-01,8.76403707e-02,1.60191322e-01,8.89493064e-02,1.61908477e-01
8.48000000e+00,7.26738979e-02,1.38873462e-01,8.10863716e-02,1.51389299e-01,8.45805704e-02,1.56457688e-01,8.67713369e-02,1.59200721e-01,8.80673757e-02,1.60904893e-01
8.50000000e+00,7.19525366e-02,1.38032195e-01,8.02819612e-02,1.50461403e-01,8.37416989e-02,1.55493924e-01,8.59108698e-02,1.58216917e-01,8.71941367e-02,1.59908206e-01
8.52000000e+00,7.12383059e-02,1.37196647e-01,7.94854901e-02,1.49539843e-01,8.29111016e-02,1.54536756e-01,8.50588864e-02,1.57239860e-01,8.63295052e-02,1.58918363e-01
8.54000000e+00,7.05311360e-02,1.36366776e-01,7.86968811e-02,1.48624571e-01,8.20886980e-02,1.53586133e-01,8.42153042e-02,1.56269495e-01,8.54733976e-02,1.57935310e-01
8.56000000e+00,6.98309578e-02,1.35542537e-01,7.79160576e-02,1.47715539e-01,8.12744084e-02,1.52642007e-01,8.33800418e-02,1.55305773e-01,8.46257313e-02,1.56958995e-01
8.58000000e+00,6.91377031e-02,1.34723886e-01,7.71429439e-02,1.46812698e-01,8.04681540e-02,1.51704326e-01,8.25530182e-02,1.54348641e-01,8.37864242e-02,1.55989368e-01
8.60000000e+00,6.84513040e-02,1.33910782e-01,7.63774646e-02,1.45916002e-01,7.96698566e-02,1.50773041e-01,8.17341535e-02,1.53398050e-01,8.29553951e-02,1.55026376e-01
8.62000000e+00,6.77716935e-02,1.33103182e-01,7.56195456e-02,1.45025402e-01,7.88794388e-02,1.49848103e-01,8.09233682e-02,1.52453950e-01,8.21325638e-02,1.54069968e-01
8.64000000e+00,6.70988052e-02,1.32301042e-01,7.48691129e-02,1.44140852e-01,7.80968237e-02,1.48929464e-01,8.01205838e-02,1.51516289e-01,8.13178503e-02,1.53120095e-01
8.66000000e+00,6.64325731e-02,1.31504322e-01,7.41260935e-02,1.43262307e-01,7.73219355e-02,1.48017075e-01,7.93257225e-02,1.50585021e-01,8.05111759e-02,1.52176705e-01
8.68000000e+00,6.57729321e-02,1.30712980e-01,7.33904152e-02,1.42389720e-01,7.65546988e-02,1.47110889e-01,7.85387070e-02,1.49660095e-01,7.97124623e-02,1.51239750e-01
8.70000000e+00,6.51198177e-02,1.29926975e-01,7.26620063e-02,1.41523046e-01,7.57950391e-02,1.46210859e-01,7.77594611e-02,1.48741463e-01,7.89216321e-02,1.50309181e-01
8.72000000e+00,6.44731659e-02,1.29146266e-01,7.19407957e-02,1.40662239e-01,7.50428824e-02,1.45316937e-01,7.69879091e-02,1.47829077e-01,7.81386084e-02,1.49384948e-01
8.74000000e+00,6.38329133e-02,1.28370812e-01,7.12267132e-02,1.39807256e-01,7.42981557e-02,1.44429077e-01,7.62239759e-02,1.46922889e-01,7.73633153e-02,1.48467004e-01
8.76000000e+00,6.31989972e-02,1.27600574e-01,7.05196892e-02,1.38958051e-01,7.35607863e-02,1.43547233e-01,7.54675873e-02,1.46022853e-01,7.65956775e-02,1.47555300e-01
8.78000000e+00,6.25713554e-02,1.26835512e-01,6.98196545e-02,1.38114581e-01,7.28307026e-02,1.42671359e-01,7.47186698e-02,1.45128922e-01,7.58356203e-02,1.46649789e-01
8.80000000e+00,6.19499265e-02,1.26075586e-01,6.91265410e-02,1.37276802e-01,7.21078334e-02,1.41801410e-01,7.39771504e-02,1.44241049e-01,7.50830699e-02,1.45750424e-01
8.82000000e+00,6.13346495e-02,1.25320758e-01,6.84402809e-02,1.36444671e-01,7.13921082e-02,1.40937341e-01,7.32429571e-02,1.43359188e-01,7.43379530e-02,1.44857159e-01
8.84000000e+00,6.07254639e-02,1.24570989e-01,6.77608071e-02,1.35618146e-01,7.06834572e-02,1.40079108e-01,7.25160182e-02,1.42483294e-01,7.36001971e-02,1.43969947e-01
8.86000000e+00,6.01223100e-02,1.23826240e-01,6.70880533e-02,1.34797183e-01,6.99818113e-02,1.39226665e-01,7.17962629e-02,1.41613322e-01,7.28697304e-02,1.43088742e-01
8.88000000e+00,5.95251286e-02,1.23086474e-01,6.64219538e-02,1.33981742e-01,6.92871020e-02,1.38379971e-01,7.10836211e-02,1.40749226e-01,7.21464817e-02,1.42213498e-01
8.90000000e+00,5.89338610e-02,1.22351652e-01,6.57624432e-02,1.33171780e-01,6.85992615e-02,1.37538980e-01,7.03780233e-02,1.39890963e-01,7.14303806e-02,1.41344172e-01
8.92000000e+00,5.83484491e-02,1.21621738e-01,6.51094572e-02,1.32367255e-01,6.79182227e-02,1.36703650e-01,6.96794007e-02,1.39038488e-01,7.07213572e-02,1.40480717e-01
8.94000000e+00,5.77688355e-02,1.20896695e-01,6.44629317e-02,1.31568127e-01,6.72439189e-02,1.35873939e-01,6.89876850e-02,1.38191758e-01,7.00193423e-02,1.39623090e-01
8.96000000e+00,5.71949630e-02,1.20176485e-01,6.38228036e-02,1.30774356e-01,6.65762843e-02,1.35049803e-01,6.83028087e-02,1.37350729e-01,6.93242675e-02,1.38771247e-01
8.98000000e+00,5.66267754e-02,1.19461072e-01,6.31890100e-02,1.29985901e-01,6.59152535e-02,1.34231202e-01,6.76247049e-02,1.36515359e-01,6.86360650e-02,1.37925144e-01
9.00000000e+00,5.60642166e-02,1.18750421e-01,6.25614890e-02,1.29202721e-01,6.52607620e-02,1.33418093e-01,6.69533074e-02,1.35685605e-01,6.79546674e-02,1.37084738e-01
9.02000000e+00,5.55072314e-02,1.18044495e-01,6.19401789e-02,1.28424778e-01,6.46127456e-02,1.32610436e-01,6.62885505e-02,1.34861424e-01,6.72800083e-02,1.36249986e-01
9.04000000e+00,5.49557650e-02,1.17343259e-01,6.13250189e-02,1.27652032e-01,6.39711410e-02,1.31808189e-01,6.56303692e-02,1.34042776e-01,6.66120216e-02,1.35420846e-01
9.06000000e+00,5.44097630e-02,1.16646677e-01,6.07159486e-02,1.26884445e-01,6.33358852e-02,1.31011311e-01,6.49786991e-02,1.33229618e-01,6.59506421e-02,1.34597276e-01
9.08000000e+00,5.38691717e-02,1.15954716e-01,6.01129083e-02,1.26121977e-01,6.27069161e-02,1.30219764e-01,6.43334764e-02,1.32421909e-01,6.52958051e-02,1.33779233e-01
9.10000000e+00,5.33339379e-02,1.15267340e-01,5.95158388e-02,1.25364590e-01,6.20841720e-02,1.29433506e-01,6.36946380e-02,1.31619609e-01,6.46474465e-02,1.32966677e-01
9.12000000e+00,5.28040088e-02,1.14584515e-01,5.89246815e-02,1.24612247e-01,6.14675919e-02,1.28652499e-01,6.30621213e-02,1.30822677e-01,6.40055029e-02,1.32159566e-01
9.14000000e+00,5.22793321e-02,1.13906207e-01,5.83393782e-02,1.23864910e-01,6.08571153e-02,1.27876703e-01,6.24358643e-02,1.30031073e-01,6.33699114e-02,1.31357861e-01
9.16000000e+00,5.17598563e-02,1.13232382e-01,5.77598716e-02,1.23122541e-01,6.02526824e-02,1.27106078e-01,6.18158057e-02,1.29244758e-01,6.27406096e-02,1.30561519e-01
9.18000000e+00,5.12455300e-02,1.12563008e-01,5.71861046e-02,1.22385103e-01,5.96542337e-02,1.26340588e-01,6.12018846e-02,1.28463691e-01,6.21175361e-02,1.29770502e-01
9.20000000e+00,5.07363026e-02,1.11898050e-01,5.66180209e-02,1.21652560e-01,5.90617106e-02,1.25580193e-01,6.05940409e-02,1.27687834e-01,6.15006296e-02,1.28984769e-01
9.22000000e+00,5.02321238e-02,1.11237476e-01,5.60555646e-02,1.20924876e-01,5.84750549e-02,1.24824856e-01,5.99922149e-02,1.26917148e-01,6.08898297e-02,1.28204282e-01
9.24000000e+00,4.97329438e-02,1.10581254e-01,5.54986804e-02,1.20202014e-01,5.78942089e-02,1.24074539e-01,5.93963475e-02,1.26151595e-01,6.02850765e-02,1.27429002e-01
9.26000000e+00,4.92387135e-02,1.09929351e-01,5.49473135e-02,1.19483938e-01,5.73191157e-02,1.23329205e-01,5.88063803e-02,1.25391136e-01,5.96863106e-02,1.26658889e-01
9.28000000e+00,4.87493840e-02,1.09281735e-01,5.44014096e-02,1.18770613e-01,5.67497186e-02,1.22588816e-01,5.82222553e-02,1.24635734e-01,5.90934734e-02,1.25893905e-01
9.30000000e+00,4.82649070e-02,1.08638374e-01,5.38609150e-02,1.18062005e-01,5.61859617e-02,1.21853337e-01,5.76439151e-02,1.23885351e-01,5.85065064e-02,1.25134012e-01
9.32000000e+00,4.77852347e-02,1.07999237e-01,5.33257766e-02,1.17358077e-01,5.56277895e-02,1.21122731e-01,5.70713030e-02,1.23139950e-01,5.79253522e-02,1.24379173e-01
9.34000000e+00,4.73103196e-02,1.07364292e-01,5.27959415e-02,1.16658796e-01,5.50751472e-02,1.20396961e-01,5.65043626e-02,1.22399495e-01,5.73499537e-02,1.23629350e-01
9.36000000e+00,4.68401150e-02,1.06733509e-01,5.22713575e-02,1.15964127e-01,5.45279804e-02,1.19675993e-01,5.59430381e-02,1.21663948e-01,5.67802542e-02,1.22884506e-01
9.38000000e+00,4.63745743e-02,1.06106858e-01,5.17519731e-02,1.15274036e-01,5.39862352e-02,1.18959791e-01,5.53872745e-02,1.20933273e-01,5.62161978e-02,1.22144604e-01
9.40000000e+00,4.59136514e-02,1.05484306e-01,5.12377370e-02,1.14588490e-01,5.34498583e-02,1.18248319e-01,5.48370169e-02,1.20207435e-01,5.56577290e-02,1.21409608e-01
9.42000000e+00,4.54573010e-02,1.04865825e-01,5.07285985e-02,1.13907454e-01,5.29187968e-02,1.17541543e-01,5.42922114e-02,1.19486398e-01,5.51047928e-02,1.20679481e-01
9.44000000e+00,4.50054777e-02,1.04251385e-01,5.02245073e-02,1.13230896e-01,5.23929985e-02,1.16839428e-01,5.37528041e-02,1.18770126e-01,5.45573350e-02,1.19954188e-01
9.46000000e+00,4.45581370e-02,1.03640955e-01,4.97254139e-02,1.12558783e-01,5.18724116e-02,1.16141940e-01,5.32187421e-02,1.18058584e-01,5.40153015e-02,1.19233693e-01
9.48000000e+00,4.41152345e-02,1.03034506e-01,4.92312689e-02,1.11891082e-01,5.13569847e-02,1.15449045e-01,5.26899727e-02,1.17351738e-01,5.34786391e-02,1.18517961e-01
9.50000000e+00,4.36767266e-02,1.02432009e-01,4.87420235e-02,1.11227761e-01,5.08466670e-02,1.14760709e-01,5.21664439e-02,1.16649553e-01,5.29472949e-02,1.17806956e-01
9.52000000e+00,4.32425697e-02,1.01833435e-01,4.82576295e-02,1.10568788e-01,5.03414083e-02,1.14076899e-01,5.16481041e-02,1.15951995e-01,5.24212166e-02,1.17100645e-01
9.54000000e+00,4.28127210e-02,1.01238756e-01,4.77780391e-02,1.09914131e-01,4.98411586e-02,1.13397582e-01,5.11349021e-02,1.15259030e-01,5.19003523e-02,1.16398992e-01
9.56000000e+00,4.23871378e-02,1.00647943e-01,4.73032049e-02,1.09263758e-01,4.93458687e-02,1.12722725e-01,5.06267874e-02,1.14570625e-01,5.13846507e-02,1.15701963e-01
9.58000000e+00,4.19657781e-02,1.00060967e-01,4.68330800e-02,1.08617639e-01,4.88554897e-02,1.12052294e-01,5.01237099e-02,1.13886745e-01,5.08740610e-02,1.15009525e-01
9.60000000e+00,4.15486001e-02,9.94778011e-02,4.63676180e-02,1.07975741e-01,4.83699731e-02,1.11386259e-01,4.96256199e-02,1.13207359e-01,5.03685328e-02,1.14321644e-01
9.62000000e+00,4.11355625e-02,9.88984169e-02,4.59067728e-02,1.07338035e-01,4.78892711e-02,1.10724586e-01,4.91324684e-02,1.12532432e-01,4.98680163e-02,1.13638287e-01
9.64000000e+00,4.07266244e-02,9.83227871e-02,4.54504989e-02,1.06704489e-01,4.74133362e-02,1.10067245e-01,4.86442066e-02,1.11861933e-01,4.93724621e-02,1.12959420e-01
9.66000000e+00,4.03217453e-02,9.77508842e-02,4.49987513e-02,1.06075074e-01,4.69421214e-02,1.09414203e-01,4.81607864e-02,1.11195830e-01,4.88818213e-02,1.12285011e-01
9.68000000e+00,3.99208850e-02,9.71826813e-02,4.45514852e-02,1.05449759e-01,4.64755801e-02,1.08765429e-01,4.76821601e-02,1.10534089e-01,4.83960455e-02,1.11615028e-01
9.70000000e+00,3.95240039e-02,9.66181514e-02,4.41086564e-02,1.04828515e-01,4.60136662e-02,1.08120892e-01,4.72082803e-02,1.09876681e-01,4.79150868e-02,1.10949438e-01
9.72000000e+00,3.91310626e-02,9.60572679e-02,4.36702212e-02,1.04211312e-01,4.55563341e-02,1.07480561e-01,4.67391003e-02,1.09223572e-01,4.74388977e-02,1.10288208e-01
9.74000000e+00,3.87420221e-02,9.55000044e-02,4.32361361e-02,1.03598121e-01,4.51035387e-02,1.06844407e-01,4.62745738e-02,1.08574732e-01,4.69674310e-02,1.09631309e-01
9.76000000e+00,3.83568439e-02,9.49463346e-02,4.28063582e-02,1.02988912e-01,4.46552351e-02,1.06212397e-01,4.58146548e-02,1.07930129e-01,4.65006404e-02,1.08978707e-01
9.78000000e+00,3.79754898e-02,9.43962325e-02,4.23808449e-02,1.02383658e-01,4.42113789e-02,1.05584504e-01,4.53592979e-02,1.07289734e-01,4.60384796e-02,1.08330372e-01
9.80000000e+00,3.75979220e-02,9.38496724e-02,4.19595543e-02,1.01782328e-01,4.37719264e-02,1.04960696e-01,4.49084580e-02,1.06653515e-01,4.55809030e-02,1.07686273e-01
9.82000000e+00,3.72241030e-02,9.33066287e-02,4.15424444e-02,1.01184896e-01,4.33368340e-02,1.04340944e-01,4.44620907e-02,1.06021443e-01,4.51278653e-02,1.07046379e-01
9.84000000e+00,3.68539957e-02,9.27670760e-02,4.11294741e-02,1.00591332e-01,4.29060587e-02,1.03725219e-01,4.40201517e-02,1.05393487e-01,4.46793219e-02,1.06410660e-01
9.86000000e+00,3.64875634e-02,9.22309892e-02,4.07206025e-02,1.00001609e-01,4.24795579e-02,1.03113491e-01,4.35825974e-02,1.04769618e-01,4.42352282e-02,1.05779085e-01
9.88000000e+00,3.61247698e-02,9.16983432e-02,4.03157890e-02,9.94156994e-02,4.20572893e-02,1.02505733e-01,4.31493844e-02,1.04149806e-01,4.37955405e-02,1.05151625e-01
9.90000000e+00,3.57655789e-02,9.11691134e-02,3.99149935e-02,9.88335755e-02,4.16392112e-02,1.01901915e-01,4.27204700e-02,1.03534021e-01,4.33602152e-02,1.04528249e-01
9.92000000e+00,3.54099549e-02,9.06432752e-02,3.95181764e-02,9.82552100e-02,4.12252821e-02,1.01302009e-01,4.22958116e-02,1.02922235e-01,4.29292092e-02,1.03908929e-01
9.94000000e+00,3.50578626e-02,9.01208042e-02,3.91252983e-02,9.76805760e-02,4.08154612e-02,1.00705986e-01,4.18753673e-02,1.02314420e-01,4.25024799e-02,1.03293636e-01
9.96000000e+00,3.47092671e-02,8.96016763e-02,3.87363202e-02,9.71096467e-02,4.04097076e-02,1.00113820e-01,4.14590953e-02,1.01710546e-01,4.20799851e-02,1.02682339e-01
9.98000000e+00,3.43641337e-02,8.90858675e-02,3.83512037e-02,9.65423955e-02,4.00079814e-02,9.95254815e-02,4.10469546e-02,1.01110584e-01,4.16616830e-02,1.02075011e-01
1.00000000e+01,3.40224281e-02,8.85733541e-02,3.79699105e-02,9.59787960e-02,3.96102427e-02,9.89409440e-02,4.06389042e-02,1.00514508e-01,4.12475321e-02,1.01471622e-01
