D,p,source,u
1.06000000e+00,1.0647,NN,1.35456157e+00
1.06000000e+00,1.0647,PBE,1.30684104e+00
1.06000000e+00,1.3308,NN,1.53623068e+00
1.06000000e+00,1.3308,PBE,1.58048362e+00
1.08000000e+00,0.2662,NN,4.52551454e-01
1.08000000e+00,0.2662,PBE,3.44976267e-01
1.08000000e+00,0.5324,NN,8.26041043e-01
1.08000000e+00,0.5324,PBE,9.05626559e-01
1.08000000e+00,0.7985,NN,1.11226356e+00
1.08000000e+00,0.7985,PBE,1.11503628e+00
1.08000000e+00,1.0647,NN,1.33631706e+00
1.08000000e+00,1.0647,PBE,1.28885392e+00
1.08000000e+00,1.3308,NN,1.51690745e+00
1.08000000e+00,1.3308,PBE,1.56093888e+00
1.10000000e+00,0.2662,NN,4.44030643e-01
1.10000000e+00,0.2662,PBE,3.38354021e-01
1.10000000e+00,0.5324,NN,8.12497497e-01
1.10000000e+00,0.5324,PBE,8.91140306e-01
1.10000000e+00,0.7985,NN,1.09601796e+00
1.10000000e+00,0.7985,PBE,1.09866779e+00
1.10000000e+00,1.0647,NN,1.31845093e+00
1.10000000e+00,1.0647,PBE,1.27124195e+00
1.10000000e+00,1.3308,NN,1.49795914e+00
1.10000000e+00,1.3308,PBE,1.54176265e+00
1.12000000e+00,0.2662,NN,4.35774118e-01
1.12000000e+00,0.2662,PBE,3.31945742e-01
1.12000000e+00,0.5324,NN,7.99300253e-01
1.12000000e+00,0.5324,PBE,8.77012461e-01
1.12000000e+00,0.7985,NN,1.08013594e+00
1.12000000e+00,0.7985,PBE,1.08266358e+00
1.12000000e+00,1.0647,NN,1.30094862e+00
1.12000000e+00,1.0647,PBE,1.25399228e+00
1.12000000e+00,1.3308,NN,1.47937226e+00
1.12000000e+00,1.3308,PBE,1.52294247e+00
1.14000000e+00,0.2662,NN,4.27769274e-01
1.14000000e+00,0.2662,PBE,3.25741058e-01
1.14000000e+00,0.5324,NN,7.86435962e-01
1.14000000e+00,0.5324,PBE,8.63229765e-01
1.14000000e+00,0.7985,NN,1.06460392e+00
1.14000000e+00,0.7985,PBE,1.06701102e+00
1.14000000e+00,1.0647,NN,1.28379881e+00
1.14000000e+00,1.0647,PBE,1.23709269e+00
1.14000000e+00,1.3308,NN,1.46113586e+00
1.14000000e+00,1.3308,PBE,1.50446652e+00
1.16000000e+00,0.2662,NN,4.20005202e-01
1.16000000e+00,0.2662,PBE,3.19730252e-01
1.16000000e+00,0.5324,NN,7.73891926e-01
1.16000000e+00,0.5324,PBE,8.49779619e-01
1.16000000e+00,0.7985,NN,1.04941058e+00
1.16000000e+00,0.7985,PBE,1.05169811e+00
1.16000000e+00,1.0647,NN,1.26698852e+00
1.16000000e+00,1.0647,PBE,1.22053160e+00
1.16000000e+00,1.3308,NN,1.44323766e+00
1.16000000e+00,1.3308,PBE,1.48632361e+00
1.18000000e+00,0.2662,NN,4.12470996e-01
1.18000000e+00,0.2662,PBE,3.13904211e-01
1.18000000e+00,0.5324,NN,7.61656523e-01
1.18000000e+00,0.5324,PBE,8.36650048e-01
1.18000000e+00,0.7985,NN,1.03454328e+00
1.18000000e+00,0.7985,PBE,1.03671342e+00
1.18000000e+00,1.0647,NN,1.25050735e+00
1.18000000e+00,1.0647,PBE,1.20429800e+00
1.18000000e+00,1.3308,NN,1.42566597e+00
1.18000000e+00,1.3308,PBE,1.46850308e+00
1.20000000e+00,0.2662,NN,4.05156583e-01
1.20000000e+00,0.2662,PBE,3.08254380e-01
1.20000000e+00,0.5324,NN,7.49717236e-01
1.20000000e+00,0.5324,PBE,8.23829655e-01
1.20000000e+00,0.7985,NN,1.01999152e+00
1.20000000e+00,0.7985,PBE,1.02204610e+00
1.20000000e+00,1.0647,NN,1.23434377e+00
1.20000000e+00,1.0647,PBE,1.18838141e+00
1.20000000e+00,1.3308,NN,1.40841115e+00
1.20000000e+00,1.3308,PBE,1.45099484e+00
1.22000000e+00,0.2662,NN,3.98052424e-01
1.22000000e+00,0.2662,PBE,3.02772725e-01
1.22000000e+00,0.5324,NN,7.38064051e-01
1.22000000e+00,0.5324,PBE,8.11307585e-01
1.22000000e+00,0.7985,NN,1.00574410e+00
1.22000000e+00,0.7985,PBE,1.00768578e+00
1.22000000e+00,1.0647,NN,1.21848810e+00
1.22000000e+00,1.0647,PBE,1.17277184e+00
1.22000000e+00,1.3308,NN,1.39146245e+00
1.22000000e+00,1.3308,PBE,1.43378928e+00
1.24000000e+00,0.2662,NN,3.91149819e-01
1.24000000e+00,0.2662,PBE,2.97451687e-01
1.24000000e+00,0.5324,NN,7.26686239e-01
1.24000000e+00,0.5324,PBE,7.99073500e-01
1.24000000e+00,0.7985,NN,9.91791308e-01
1.24000000e+00,0.7985,PBE,9.93622574e-01
1.24000000e+00,1.0647,NN,1.20293045e+00
1.24000000e+00,1.0647,PBE,1.15745978e+00
1.24000000e+00,1.3308,NN,1.37481093e+00
1.24000000e+00,1.3308,PBE,1.41687724e+00
1.26000000e+00,0.2662,NN,3.84440124e-01
1.26000000e+00,0.2662,PBE,2.92284154e-01
1.26000000e+00,0.5324,NN,7.15574443e-01
1.26000000e+00,0.5324,PBE,7.87117536e-01
1.26000000e+00,0.7985,NN,9.78124142e-01
1.26000000e+00,0.7985,PBE,9.79847065e-01
1.26000000e+00,1.0647,NN,1.18766129e+00
1.26000000e+00,1.0647,PBE,1.14243616e+00
1.26000000e+00,1.3308,NN,1.35844731e+00
1.26000000e+00,1.3308,PBE,1.40025000e+00
1.28000000e+00,0.2662,NN,3.77915144e-01
1.28000000e+00,0.2662,PBE,2.87263427e-01
1.28000000e+00,0.5324,NN,7.04718709e-01
1.28000000e+00,0.5324,PBE,7.75430286e-01
1.28000000e+00,0.7985,NN,9.64731991e-01
1.28000000e+00,0.7985,PBE,9.66350242e-01
1.28000000e+00,1.0647,NN,1.17267168e+00
1.28000000e+00,1.0647,PBE,1.12769231e+00
1.28000000e+00,1.3308,NN,1.34236252e+00
1.28000000e+00,1.3308,PBE,1.38389927e+00
1.30000000e+00,0.2662,NN,3.71567249e-01
1.30000000e+00,0.2662,PBE,2.82383189e-01
1.30000000e+00,0.5324,NN,6.94110572e-01
1.30000000e+00,0.5324,PBE,7.64002766e-01
1.30000000e+00,0.7985,NN,9.51607645e-01
1.30000000e+00,0.7985,PBE,9.53123499e-01
1.30000000e+00,1.0647,NN,1.15795362e+00
1.30000000e+00,1.0647,PBE,1.11321996e+00
1.30000000e+00,1.3308,NN,1.32654953e+00
1.30000000e+00,1.3308,PBE,1.36781710e+00
1.32000000e+00,0.2662,NN,3.65389854e-01
1.32000000e+00,0.2662,PBE,2.77637484e-01
1.32000000e+00,0.5324,NN,6.83741212e-01
1.32000000e+00,0.5324,PBE,7.52826395e-01
1.32000000e+00,0.7985,NN,9.38741565e-01
1.32000000e+00,0.7985,PBE,9.40158601e-01
1.32000000e+00,1.0647,NN,1.14349866e+00
1.32000000e+00,1.0647,PBE,1.09901119e+00
1.32000000e+00,1.3308,NN,1.31099916e+00
1.32000000e+00,1.3308,PBE,1.35199592e+00
1.34000000e+00,0.2662,NN,3.59375596e-01
1.34000000e+00,0.2662,PBE,2.73020683e-01
1.34000000e+00,0.5324,NN,6.73603356e-01
1.34000000e+00,0.5324,PBE,7.41892968e-01
1.34000000e+00,0.7985,NN,9.26126480e-01
1.34000000e+00,0.7985,PBE,9.27447667e-01
1.34000000e+00,1.0647,NN,1.12929928e+00
1.34000000e+00,1.0647,PBE,1.08505842e+00
1.34000000e+00,1.3308,NN,1.29570484e+00
1.34000000e+00,1.3308,PBE,1.33642850e+00
1.36000000e+00,0.2662,NN,3.53518188e-01
1.36000000e+00,0.2662,PBE,2.68527471e-01
1.36000000e+00,0.5324,NN,6.63688183e-01
1.36000000e+00,0.5324,PBE,7.31194641e-01
1.36000000e+00,0.7985,NN,9.13754761e-01
1.36000000e+00,0.7985,PBE,9.14983150e-01
1.36000000e+00,1.0647,NN,1.11534822e+00
1.36000000e+00,1.0647,PBE,1.07135441e+00
1.36000000e+00,1.3308,NN,1.28065860e+00
1.36000000e+00,1.3308,PBE,1.32110792e+00
1.38000000e+00,0.2662,NN,3.47811669e-01
1.38000000e+00,0.2662,PBE,2.64152822e-01
1.38000000e+00,0.5324,NN,6.53988540e-01
1.38000000e+00,0.5324,PBE,7.20723906e-01
1.38000000e+00,0.7985,NN,9.01618481e-01
1.38000000e+00,0.7985,PBE,9.02757817e-01
1.38000000e+00,1.0647,NN,1.10163844e+00
1.38000000e+00,1.0647,PBE,1.05789219e+00
1.38000000e+00,1.3308,NN,1.26585364e+00
1.38000000e+00,1.3308,PBE,1.30602755e+00
1.40000000e+00,0.2662,NN,3.42250049e-01
1.40000000e+00,0.2662,PBE,2.59891976e-01
1.40000000e+00,0.5324,NN,6.44498169e-01
1.40000000e+00,0.5324,PBE,7.10473576e-01
1.40000000e+00,0.7985,NN,8.89711380e-01
1.40000000e+00,0.7985,PBE,8.90764733e-01
1.40000000e+00,1.0647,NN,1.08816230e+00
1.40000000e+00,1.0647,PBE,1.04466512e+00
1.40000000e+00,1.3308,NN,1.25128376e+00
1.40000000e+00,1.3308,PBE,1.29118105e+00
1.42000000e+00,0.2662,NN,3.36828053e-01
1.42000000e+00,0.2662,PBE,2.55740431e-01
1.42000000e+00,0.5324,NN,6.35209620e-01
1.42000000e+00,0.5324,PBE,7.00436765e-01
1.42000000e+00,0.7985,NN,8.78026664e-01
1.42000000e+00,0.7985,PBE,8.78997241e-01
1.42000000e+00,1.0647,NN,1.07491457e+00
1.42000000e+00,1.0647,PBE,1.03166680e+00
1.42000000e+00,1.3308,NN,1.23694289e+00
1.42000000e+00,1.3308,PBE,1.27656233e+00
1.44000000e+00,0.2662,NN,3.31540376e-01
1.44000000e+00,0.2662,PBE,2.51693916e-01
1.44000000e+00,0.5324,NN,6.26116753e-01
1.44000000e+00,0.5324,PBE,6.90606874e-01
1.44000000e+00,0.7985,NN,8.66557777e-01
1.44000000e+00,0.7985,PBE,8.67448955e-01
1.44000000e+00,1.0647,NN,1.06188834e+00
1.44000000e+00,1.0647,PBE,1.01889108e+00
1.44000000e+00,1.3308,NN,1.22282457e+00
1.44000000e+00,1.3308,PBE,1.26216558e+00
1.46000000e+00,0.2662,NN,3.26381832e-01
1.46000000e+00,0.2662,PBE,2.47748383e-01
1.46000000e+00,0.5324,NN,6.17213428e-01
1.46000000e+00,0.5324,PBE,6.80977578e-01
1.46000000e+00,0.7985,NN,8.55297923e-01
1.46000000e+00,0.7985,PBE,8.56113738e-01
1.46000000e+00,1.0647,NN,1.04907811e+00
1.46000000e+00,1.0647,PBE,1.00633209e+00
1.46000000e+00,1.3308,NN,1.20892298e+00
1.46000000e+00,1.3308,PBE,1.24798519e+00
1.48000000e+00,0.2662,NN,3.21347803e-01
1.48000000e+00,0.2662,PBE,2.43899993e-01
1.48000000e+00,0.5324,NN,6.08493984e-01
1.48000000e+00,0.5324,PBE,6.71542808e-01
1.48000000e+00,0.7985,NN,8.44242871e-01
1.48000000e+00,0.7985,PBE,8.44985694e-01
1.48000000e+00,1.0647,NN,1.03647733e+00
1.48000000e+00,1.0647,PBE,9.93984137e-01
1.48000000e+00,1.3308,NN,1.19523263e+00
1.48000000e+00,1.3308,PBE,1.23401580e+00
1.50000000e+00,0.2662,NN,3.16433817e-01
1.50000000e+00,0.2662,PBE,2.40145097e-01
1.50000000e+00,0.5324,NN,5.99951982e-01
1.50000000e+00,0.5324,PBE,6.62296739e-01
1.50000000e+00,0.7985,NN,8.33386064e-01
1.50000000e+00,0.7985,PBE,8.34059153e-01
1.50000000e+00,1.0647,NN,1.02408183e+00
1.50000000e+00,1.0647,PBE,9.81841788e-01
1.50000000e+00,1.3308,NN,1.18174827e+00
1.50000000e+00,1.3308,PBE,1.22025225e+00
1.52000000e+00,0.2662,NN,3.11635762e-01
1.52000000e+00,0.2662,PBE,2.36480231e-01
1.52000000e+00,0.5324,NN,5.91582716e-01
1.52000000e+00,0.5324,PBE,6.53233781e-01
1.52000000e+00,0.7985,NN,8.22721481e-01
1.52000000e+00,0.7985,PBE,8.23328660e-01
1.52000000e+00,1.0647,NN,1.01188540e+00
1.52000000e+00,1.0647,PBE,9.69899797e-01
1.52000000e+00,1.3308,NN,1.16846526e+00
1.52000000e+00,1.3308,PBE,1.20668957e+00
1.54000000e+00,0.2662,NN,3.06948990e-01
1.54000000e+00,0.2662,PBE,2.32902100e-01
1.54000000e+00,0.5324,NN,5.83381176e-01
1.54000000e+00,0.5324,PBE,6.44348564e-01
1.54000000e+00,0.7985,NN,8.12244713e-01
1.54000000e+00,0.7985,PBE,8.12788969e-01
1.54000000e+00,1.0647,NN,9.99882996e-01
1.54000000e+00,1.0647,PBE,9.58153115e-01
1.54000000e+00,1.3308,NN,1.15537786e+00
1.54000000e+00,1.3308,PBE,1.19332300e+00
1.56000000e+00,0.2662,NN,3.02370310e-01
1.56000000e+00,0.2662,PBE,2.29407571e-01
1.56000000e+00,0.5324,NN,5.75341403e-01
1.56000000e+00,0.5324,PBE,6.35635926e-01
1.56000000e+00,0.7985,NN,8.01950514e-01
1.56000000e+00,0.7985,PBE,8.02435024e-01
1.56000000e+00,1.0647,NN,9.88070071e-01
1.56000000e+00,1.0647,PBE,9.46596883e-01
1.56000000e+00,1.3308,NN,1.14248168e+00
1.56000000e+00,1.3308,PBE,1.18014794e+00
1.58000000e+00,0.2662,NN,2.97895551e-01
1.58000000e+00,0.2662,PBE,2.25993663e-01
1.58000000e+00,0.5324,NN,5.67459762e-01
1.58000000e+00,0.5324,PBE,6.27090908e-01
1.58000000e+00,0.7985,NN,7.91834056e-01
1.58000000e+00,0.7985,PBE,7.92261958e-01
1.58000000e+00,1.0647,NN,9.76442218e-01
1.58000000e+00,1.0647,PBE,9.35226414e-01
1.58000000e+00,1.3308,NN,1.12977207e+00
1.58000000e+00,1.3308,PBE,1.16715998e+00
1.60000000e+00,0.2662,NN,2.93521315e-01
1.60000000e+00,0.2662,PBE,2.22657534e-01
1.60000000e+00,0.5324,NN,5.59731185e-01
1.60000000e+00,0.5324,PBE,6.18708741e-01
1.60000000e+00,0.7985,NN,7.81890810e-01
1.60000000e+00,0.7985,PBE,7.82265081e-01
1.60000000e+00,1.0647,NN,9.64994609e-01
1.60000000e+00,1.0647,PBE,9.24037192e-01
1.60000000e+00,1.3308,NN,1.11724508e+00
1.60000000e+00,1.3308,PBE,1.15435486e+00
1.62000000e+00,0.2662,NN,2.89244086e-01
1.62000000e+00,0.2662,PBE,2.19396479e-01
1.62000000e+00,0.5324,NN,5.52151263e-01
1.62000000e+00,0.5324,PBE,6.10484836e-01
1.62000000e+00,0.7985,NN,7.72116184e-01
1.62000000e+00,0.7985,PBE,7.72439870e-01
1.62000000e+00,1.0647,NN,9.53722537e-01
1.62000000e+00,1.0647,PBE,9.13024860e-01
1.62000000e+00,1.3308,NN,1.10489583e+00
1.62000000e+00,1.3308,PBE,1.14172848e+00
1.64000000e+00,0.2662,NN,2.85060853e-01
1.64000000e+00,0.2662,PBE,2.16207917e-01
1.64000000e+00,0.5324,NN,5.44715583e-01
1.64000000e+00,0.5324,PBE,6.02414777e-01
1.64000000e+00,0.7985,NN,7.62506068e-01
1.64000000e+00,0.7985,PBE,7.62781963e-01
1.64000000e+00,1.0647,NN,9.42621827e-01
1.64000000e+00,1.0647,PBE,9.02185215e-01
1.64000000e+00,1.3308,NN,1.09272122e+00
1.64000000e+00,1.3308,PBE,1.12927686e+00
1.66000000e+00,0.2662,NN,2.80968308e-01
1.66000000e+00,0.2662,PBE,2.13089387e-01
1.66000000e+00,0.5324,NN,5.37420630e-01
1.66000000e+00,0.5324,PBE,5.94494314e-01
1.66000000e+00,0.7985,NN,7.53056169e-01
1.66000000e+00,0.7985,PBE,7.53287152e-01
1.66000000e+00,1.0647,NN,9.31689143e-01
1.66000000e+00,1.0647,PBE,8.91514196e-01
1.66000000e+00,1.3308,NN,1.08071661e+00
1.66000000e+00,1.3308,PBE,1.11699621e+00
1.68000000e+00,0.2662,NN,2.76963651e-01
1.68000000e+00,0.2662,PBE,2.10038540e-01
1.68000000e+00,0.5324,NN,5.30261993e-01
1.68000000e+00,0.5324,PBE,5.86719354e-01
1.68000000e+00,0.7985,NN,7.43762553e-01
1.68000000e+00,0.7985,PBE,7.43951376e-01
1.68000000e+00,1.0647,NN,9.20920551e-01
1.68000000e+00,1.0647,PBE,8.81007885e-01
1.68000000e+00,1.3308,NN,1.06887794e+00
1.68000000e+00,1.3308,PBE,1.10488283e+00
1.70000000e+00,0.2662,NN,2.73043811e-01
1.70000000e+00,0.2662,PBE,2.07053133e-01
1.70000000e+00,0.5324,NN,5.23236215e-01
1.70000000e+00,0.5324,PBE,5.79085953e-01
1.70000000e+00,0.7985,NN,7.34621584e-01
1.70000000e+00,0.7985,PBE,7.34770713e-01
1.70000000e+00,1.0647,NN,9.10311818e-01
1.70000000e+00,1.0647,PBE,8.70662493e-01
1.70000000e+00,1.3308,NN,1.05720258e+00
1.70000000e+00,1.3308,PBE,1.09293316e+00
1.72000000e+00,0.2662,NN,2.69206285e-01
1.72000000e+00,0.2662,PBE,2.04131023e-01
1.72000000e+00,0.5324,NN,5.16339421e-01
1.72000000e+00,0.5324,PBE,5.71590312e-01
1.72000000e+00,0.7985,NN,7.25629032e-01
1.72000000e+00,0.7985,PBE,7.25741376e-01
1.72000000e+00,1.0647,NN,8.99859607e-01
1.72000000e+00,1.0647,PBE,8.60474358e-01
1.72000000e+00,1.3308,NN,1.04568613e+00
1.72000000e+00,1.3308,PBE,1.08114376e+00
1.74000000e+00,0.2662,NN,2.65448511e-01
1.74000000e+00,0.2662,PBE,2.01270162e-01
1.74000000e+00,0.5324,NN,5.09568393e-01
1.74000000e+00,0.5324,PBE,5.64228768e-01
1.74000000e+00,0.7985,NN,7.16781974e-01
1.74000000e+00,0.7985,PBE,7.16859704e-01
1.74000000e+00,1.0647,NN,8.89560461e-01
1.74000000e+00,1.0647,PBE,8.50439941e-01
1.74000000e+00,1.3308,NN,1.03432584e+00
1.74000000e+00,1.3308,PBE,1.06951132e+00
1.76000000e+00,0.2662,NN,2.61767924e-01
1.76000000e+00,0.2662,PBE,1.98468590e-01
1.76000000e+00,0.5324,NN,5.02919674e-01
1.76000000e+00,0.5324,PBE,5.56997788e-01
1.76000000e+00,0.7985,NN,7.08076000e-01
1.76000000e+00,0.7985,PBE,7.08122161e-01
1.76000000e+00,1.0647,NN,8.79410684e-01
1.76000000e+00,1.0647,PBE,8.40555815e-01
1.76000000e+00,1.3308,NN,1.02311802e+00
1.76000000e+00,1.3308,PBE,1.05803261e+00
1.78000000e+00,0.2662,NN,2.58162081e-01
1.78000000e+00,0.2662,PBE,1.95724434e-01
1.78000000e+00,0.5324,NN,4.96390253e-01
1.78000000e+00,0.5324,PBE,5.49893966e-01
1.78000000e+00,0.7985,NN,6.99508786e-01
1.78000000e+00,0.7985,PBE,6.99525325e-01
1.78000000e+00,1.0647,NN,8.69407415e-01
1.78000000e+00,1.0647,PBE,8.30818666e-01
1.78000000e+00,1.3308,NN,1.01205969e+00
1.78000000e+00,1.3308,PBE,1.04670452e+00
1.80000000e+00,0.2662,NN,2.54628628e-01
1.80000000e+00,0.2662,PBE,1.93035899e-01
1.80000000e+00,0.5324,NN,4.89976615e-01
1.80000000e+00,0.5324,PBE,5.42914014e-01
1.80000000e+00,0.7985,NN,6.91077113e-01
1.80000000e+00,0.7985,PBE,6.91065889e-01
1.80000000e+00,1.0647,NN,8.59547138e-01
1.80000000e+00,1.0647,PBE,8.21225286e-01
1.80000000e+00,1.3308,NN,1.00114810e+00
1.80000000e+00,1.3308,PBE,1.03552405e+00
1.82000000e+00,0.2662,NN,2.51165718e-01
1.82000000e+00,0.2662,PBE,1.90401267e-01
1.82000000e+00,0.5324,NN,4.83675927e-01
1.82000000e+00,0.5324,PBE,5.36054760e-01
1.82000000e+00,0.7985,NN,6.82776988e-01
1.82000000e+00,0.7985,PBE,6.82740654e-01
1.82000000e+00,1.0647,NN,8.49827468e-01
1.82000000e+00,1.0647,PBE,8.11772567e-01
1.82000000e+00,1.3308,NN,9.90379333e-01
1.82000000e+00,1.3308,PBE,1.02448828e+00
1.84000000e+00,0.2662,NN,2.47770950e-01
1.84000000e+00,0.2662,PBE,1.87818893e-01
1.84000000e+00,0.5324,NN,4.77485359e-01
1.84000000e+00,0.5324,PBE,5.29313140e-01
1.84000000e+00,0.7985,NN,6.74606204e-01
1.84000000e+00,0.7985,PBE,6.74546521e-01
1.84000000e+00,1.0647,NN,8.40244472e-01
1.84000000e+00,1.0647,PBE,8.02457499e-01
1.84000000e+00,1.3308,NN,9.79751647e-01
1.84000000e+00,1.3308,PBE,1.01359439e+00
1.86000000e+00,0.2662,NN,2.44442403e-01
1.86000000e+00,0.2662,PBE,1.85287197e-01
1.86000000e+00,0.5324,NN,4.71401840e-01
1.86000000e+00,0.5324,PBE,5.22686196e-01
1.86000000e+00,0.7985,NN,6.66561484e-01
1.86000000e+00,0.7985,PBE,6.66480492e-01
1.86000000e+00,1.0647,NN,8.30796123e-01
1.86000000e+00,1.0647,PBE,7.93277163e-01
1.86000000e+00,1.3308,NN,9.69261885e-01
1.86000000e+00,1.3308,PBE,1.00283965e+00
1.88000000e+00,0.2662,NN,2.41178021e-01
1.88000000e+00,0.2662,PBE,1.82804668e-01
1.88000000e+00,0.5324,NN,4.65423256e-01
1.88000000e+00,0.5324,PBE,5.16171071e-01
1.88000000e+00,0.7985,NN,6.58639967e-01
1.88000000e+00,0.7985,PBE,6.58539664e-01
1.88000000e+00,1.0647,NN,8.21479619e-01
1.88000000e+00,1.0647,PBE,7.84228733e-01
1.88000000e+00,1.3308,NN,9.58907306e-01
1.88000000e+00,1.3308,PBE,9.92221393e-01
1.90000000e+00,0.2662,NN,2.37976149e-01
1.90000000e+00,0.2662,PBE,1.80369853e-01
1.90000000e+00,0.5324,NN,4.59546566e-01
1.90000000e+00,0.5324,PBE,5.09765003e-01
1.90000000e+00,0.7985,NN,6.50838912e-01
1.90000000e+00,0.7985,PBE,6.50721226e-01
1.90000000e+00,1.0647,NN,8.12291622e-01
1.90000000e+00,1.0647,PBE,7.75309465e-01
1.90000000e+00,1.3308,NN,9.48684990e-01
1.90000000e+00,1.3308,PBE,9.81737063e-01
1.92000000e+00,0.2662,NN,2.34834760e-01
1.92000000e+00,0.2662,PBE,1.77981360e-01
1.92000000e+00,0.5324,NN,4.53769088e-01
1.92000000e+00,0.5324,PBE,5.03465324e-01
1.92000000e+00,0.7985,NN,6.43156230e-01
1.92000000e+00,0.7985,PBE,6.43022451e-01
1.92000000e+00,1.0647,NN,8.03229928e-01
1.92000000e+00,1.0647,PBE,7.66516700e-01
1.92000000e+00,1.3308,NN,9.38592970e-01
1.92000000e+00,1.3308,PBE,9.71384162e-01
1.94000000e+00,0.2662,NN,2.31752470e-01
1.94000000e+00,0.2662,PBE,1.75637851e-01
1.94000000e+00,0.5324,NN,4.48088825e-01
1.94000000e+00,0.5324,PBE,4.97269453e-01
1.94000000e+00,0.7985,NN,6.35588408e-01
1.94000000e+00,0.7985,PBE,6.35440699e-01
1.94000000e+00,1.0647,NN,7.94292331e-01
1.94000000e+00,1.0647,PBE,7.57847856e-01
1.94000000e+00,1.3308,NN,9.28628743e-01
1.94000000e+00,1.3308,PBE,9.61160269e-01
1.96000000e+00,0.2662,NN,2.28727251e-01
1.96000000e+00,0.2662,PBE,1.73338042e-01
1.96000000e+00,0.5324,NN,4.42503512e-01
1.96000000e+00,0.5324,PBE,4.91174894e-01
1.96000000e+00,0.7985,NN,6.28133833e-01
1.96000000e+00,0.7985,PBE,6.27973411e-01
1.96000000e+00,1.0647,NN,7.85476148e-01
1.96000000e+00,1.0647,PBE,7.49300429e-01
1.96000000e+00,1.3308,NN,9.18789387e-01
1.96000000e+00,1.3308,PBE,9.51063034e-01
1.98000000e+00,0.2662,NN,2.25757614e-01
1.98000000e+00,0.2662,PBE,1.71080697e-01
1.98000000e+00,0.5324,NN,4.37009990e-01
1.98000000e+00,0.5324,PBE,4.85179234e-01
1.98000000e+00,0.7985,NN,6.20789409e-01
1.98000000e+00,0.7985,PBE,6.20618103e-01
1.98000000e+00,1.0647,NN,7.76778638e-01
1.98000000e+00,1.0647,PBE,7.40871985e-01
1.98000000e+00,1.3308,NN,9.09073412e-01
1.98000000e+00,1.3308,PBE,9.41090176e-01
2.00000000e+00,0.2662,NN,2.22842276e-01
2.00000000e+00,0.2662,PBE,1.68864630e-01
2.00000000e+00,0.5324,NN,4.31607157e-01
2.00000000e+00,0.5324,PBE,4.79280137e-01
2.00000000e+00,0.7985,NN,6.13553345e-01
2.00000000e+00,0.7985,PBE,6.13372369e-01
2.00000000e+00,1.0647,NN,7.68197954e-01
2.00000000e+00,1.0647,PBE,7.32560163e-01
2.00000000e+00,1.3308,NN,8.99477959e-01
2.00000000e+00,1.3308,PBE,9.31239480e-01
2.02000000e+00,0.2662,NN,2.19979450e-01
2.02000000e+00,0.2662,PBE,1.66688700e-01
2.02000000e+00,0.5324,NN,4.26292241e-01
2.02000000e+00,0.5324,PBE,4.73475344e-01
2.02000000e+00,0.7985,NN,6.06422961e-01
2.02000000e+00,0.7985,PBE,6.06233872e-01
2.02000000e+00,1.0647,NN,7.59731650e-01
2.02000000e+00,1.0647,PBE,7.24362667e-01
2.02000000e+00,1.3308,NN,8.90001357e-01
2.02000000e+00,1.3308,PBE,9.21508789e-01
2.04000000e+00,0.2662,NN,2.17167839e-01
2.04000000e+00,0.2662,PBE,1.64551809e-01
2.04000000e+00,0.5324,NN,4.21063304e-01
2.04000000e+00,0.5324,PBE,4.67762665e-01
2.04000000e+00,0.7985,NN,5.99396586e-01
2.04000000e+00,0.7985,PBE,5.99200346e-01
2.04000000e+00,1.0647,NN,7.51377642e-01
2.04000000e+00,1.0647,PBE,7.16277269e-01
2.04000000e+00,1.3308,NN,8.80640447e-01
2.04000000e+00,1.3308,PBE,9.11896012e-01
2.06000000e+00,0.2662,NN,2.14406118e-01
2.06000000e+00,0.2662,PBE,1.62452900e-01
2.06000000e+00,0.5324,NN,4.15918320e-01
2.06000000e+00,0.5324,PBE,4.62139981e-01
2.06000000e+00,0.7985,NN,5.92471480e-01
2.06000000e+00,0.7985,PBE,5.92269590e-01
2.06000000e+00,1.0647,NN,7.43134201e-01
2.06000000e+00,1.0647,PBE,7.08301801e-01
2.06000000e+00,1.3308,NN,8.71395230e-01
2.06000000e+00,1.3308,PBE,9.02399112e-01
2.08000000e+00,0.2662,NN,2.11692810e-01
2.08000000e+00,0.2662,PBE,1.60390957e-01
2.08000000e+00,0.5324,NN,4.10855591e-01
2.08000000e+00,0.5324,PBE,4.56605241e-01
2.08000000e+00,0.7985,NN,5.85646033e-01
2.08000000e+00,0.7985,PBE,5.85439468e-01
2.08000000e+00,1.0647,NN,7.34998584e-01
2.08000000e+00,1.0647,PBE,7.00434156e-01
2.08000000e+00,1.3308,NN,8.62261832e-01
2.08000000e+00,1.3308,PBE,8.93016109e-01
2.10000000e+00,0.2662,NN,2.09026888e-01
2.10000000e+00,0.2662,PBE,1.58365000e-01
2.10000000e+00,0.5324,NN,4.05873060e-01
2.10000000e+00,0.5324,PBE,4.51156456e-01
2.10000000e+00,0.7985,NN,5.78918099e-01
2.10000000e+00,0.7985,PBE,5.78707905e-01
2.10000000e+00,1.0647,NN,7.26969123e-01
2.10000000e+00,1.0647,PBE,6.92672285e-01
2.10000000e+00,1.3308,NN,8.53239179e-01
2.10000000e+00,1.3308,PBE,8.83745075e-01
2.12000000e+00,0.2662,NN,2.06407070e-01
2.12000000e+00,0.2662,PBE,1.56374085e-01
2.12000000e+00,0.5324,NN,4.00968850e-01
2.12000000e+00,0.5324,PBE,4.45791699e-01
