D,Num_z1.93,New_z1.93,Num_z3.87,New_z3.87,Num_z5.80,New_z5.80,Num_z7.74,New_z7.74,Num_z9.67,New_z9.67
8.32000000e+00,1.35295049e-03,1.34777156e-03,3.46301648e-03,8.55293164e-03,5.07197971e-03,3.68800700e-02,5.82793572e-03,9.94123578e-02,6.11393615e-03,1.63473232e-01
8.34000000e+00,1.32004503e-03,1.31937983e-03,3.37884870e-03,8.41977850e-03,4.94876648e-03,3.64915857e-02,5.68638921e-03,9.86650386e-02,5.96545550e-03,1.62452672e-01
8.36000000e+00,1.28779015e-03,1.29157978e-03,3.29634243e-03,8.28875200e-03,4.82798286e-03,3.61076127e-02,5.54763243e-03,9.79244981e-02,5.81990070e-03,1.61440289e-01
8.38000000e+00,1.25617300e-03,1.26435923e-03,3.21546497e-03,8.15981723e-03,4.70958110e-03,3.57280932e-02,5.41161060e-03,9.71906635e-02,5.67721432e-03,1.60436001e-01
8.40000000e+00,1.22518099e-03,1.23770624e-03,3.13618424e-03,8.03293986e-03,4.59351438e-03,3.53529703e-02,5.27827002e-03,9.64634628e-02,5.53734006e-03,1.59439728e-01
8.42000000e+00,1.19480178e-03,1.21160913e-03,3.05846878e-03,7.90808612e-03,4.47973682e-03,3.49821878e-02,5.14755802e-03,9.57428248e-02,5.40022270e-03,1.58451392e-01
8.44000000e+00,1.16502326e-03,1.18605645e-03,2.98228778e-03,7.78522285e-03,4.36820339e-03,3.46156905e-02,5.01942297e-03,9.50286795e-02,5.26580810e-03,1.57470913e-01
8.46000000e+00,1.13583357e-03,1.16103696e-03,2.90761099e-03,7.66431741e-03,4.25886998e-03,3.42534236e-02,4.89381425e-03,9.43209576e-02,5.13404317e-03,1.56498215e-01
8.48000000e+00,1.10722108e-03,1.13653969e-03,2.83440880e-03,7.54533774e-03,4.15169333e-03,3.38953335e-02,4.77068221e-03,9.36195906e-02,5.00487589e-03,1.55533222e-01
8.50000000e+00,1.07917439e-03,1.11255385e-03,2.76265215e-03,7.42825232e-03,4.04663102e-03,3.35413670e-02,4.64997819e-03,9.29245109e-02,4.87825520e-03,1.54575859e-01
8.52000000e+00,1.05168233e-03,1.08906891e-03,2.69231255e-03,7.31303014e-03,3.94364147e-03,3.31914719e-02,4.53165447e-03,9.22356519e-02,4.75413108e-03,1.53626050e-01
8.54000000e+00,1.02473394e-03,1.06607451e-03,2.62336209e-03,7.19964073e-03,3.84268390e-03,3.28455965e-02,4.41566427e-03,9.15529475e-02,4.63245448e-03,1.52683722e-01
8.56000000e+00,9.98318471e-04,1.04356055e-03,2.55577339e-03,7.08805413e-03,3.74371833e-03,3.25036900e-02,4.30196171e-03,9.08763326e-02,4.51317730e-03,1.51748803e-01
8.58000000e+00,9.72425410e-04,1.02151710e-03,2.48951961e-03,6.97824089e-03,3.64670559e-03,3.21657023e-02,4.19050182e-03,9.02057430e-02,4.39625237e-03,1.50821220e-01
8.60000000e+00,9.47044431e-04,9.99934439e-04,2.42457445e-03,6.87017204e-03,3.55160724e-03,3.18315838e-02,4.08124050e-03,8.95411152e-02,4.28163346e-03,1.49900903e-01
8.62000000e+00,9.22165418e-04,9.78803054e-04,2.36091211e-03,6.76381911e-03,3.45838561e-03,3.15012859e-02,3.97413453e-03,8.88823864e-02,4.16927523e-03,1.48987781e-01
8.64000000e+00,8.97778454e-04,9.58113618e-04,2.29850729e-03,6.65915411e-03,3.36700376e-03,3.11747604e-02,3.86914151e-03,8.82294946e-02,4.05913325e-03,1.48081785e-01
8.66000000e+00,8.73873817e-04,9.37856996e-04,2.23733523e-03,6.55614952e-03,3.27742549e-03,3.08519598e-02,3.76621988e-03,8.75823787e-02,3.95116392e-03,1.47182846e-01
8.68000000e+00,8.50441976e-04,9.18024240e-04,2.17737159e-03,6.45477827e-03,3.18961529e-03,3.05328375e-02,3.66532890e-03,8.69409781e-02,3.84532453e-03,1.46290897e-01
8.70000000e+00,8.27473591e-04,8.98606582e-04,2.11859258e-03,6.35501375e-03,3.10353835e-03,3.02173473e-02,3.56642863e-03,8.63052332e-02,3.74157318e-03,1.45405869e-01
8.72000000e+00,8.04959504e-04,8.79595437e-04,2.06097481e-03,6.25682981e-03,3.01916056e-03,2.99054437e-02,3.46947989e-03,8.56750850e-02,3.63986880e-03,1.44527698e-01
8.74000000e+00,7.82890736e-04,8.60982391e-04,2.00449540e-03,6.16020072e-03,2.93644845e-03,2.95970818e-02,3.37444428e-03,8.50504751e-02,3.54017112e-03,1.43656317e-01
8.76000000e+00,7.61258489e-04,8.42759205e-04,1.94913190e-03,6.06510119e-03,2.85536922e-03,2.92922174e-02,3.28128417e-03,8.44313461e-02,3.44244067e-03,1.42791662e-01
8.78000000e+00,7.40054136e-04,8.24917807e-04,1.89486230e-03,5.97150635e-03,2.77589072e-03,2.89908069e-02,3.18996262e-03,8.38176410e-02,3.34663873e-03,1.41933668e-01
8.80000000e+00,7.19269221e-04,8.07450290e-04,1.84166502e-03,5.87939176e-03,2.69798143e-03,2.86928072e-02,3.10044347e-03,8.32093036e-02,3.25272737e-03,1.41082273e-01
8.82000000e+00,6.98895454e-04,7.90348908e-04,1.78951891e-03,5.78873336e-03,2.62161042e-03,2.83981758e-02,3.01269123e-03,8.26062784e-02,3.16066936e-03,1.40237414e-01
8.84000000e+00,6.78924710e-04,7.73606074e-04,1.73840325e-03,5.69950752e-03,2.54674741e-03,2.81068709e-02,2.92667111e-03,8.20085106e-02,3.07042824e-03,1.39399029e-01
8.86000000e+00,6.59349023e-04,7.57214357e-04,1.68829769e-03,5.61169100e-03,2.47336268e-03,2.78188512e-02,2.84234902e-03,8.14159460e-02,2.98196824e-03,1.38567056e-01
8.88000000e+00,6.40160585e-04,7.41166477e-04,1.63918231e-03,5.52526092e-03,2.40142711e-03,2.75340760e-02,2.75969151e-03,8.08285310e-02,2.89525430e-03,1.37741436e-01
8.90000000e+00,6.21351741e-04,7.25455302e-04,1.59103758e-03,5.44019483e-03,2.33091214e-03,2.72525050e-02,2.67866582e-03,8.02462128e-02,2.81025205e-03,1.36922108e-01
8.92000000e+00,6.02914988e-04,7.10073848e-04,1.54384435e-03,5.35647062e-03,2.26178979e-03,2.69740987e-02,2.59923980e-03,7.96689391e-02,2.72692778e-03,1.36109014e-01
8.94000000e+00,5.84842972e-04,6.95015273e-04,1.49758384e-03,5.27406655e-03,2.19403260e-03,2.66988179e-02,2.52138195e-03,7.90966583e-02,2.64524844e-03,1.35302094e-01
8.96000000e+00,5.67128482e-04,6.80272876e-04,1.45223765e-03,5.19296126e-03,2.12761368e-03,2.64266241e-02,2.44506138e-03,7.85293192e-02,2.56518166e-03,1.34501292e-01
8.98000000e+00,5.49764451e-04,6.65840091e-04,1.40778772e-03,5.11313373e-03,2.06250665e-03,2.61574793e-02,2.37024781e-03,7.79668716e-02,2.48669566e-03,1.33706549e-01
9.00000000e+00,5.32743951e-04,6.51710490e-04,1.36421639e-03,5.03456330e-03,1.99868564e-03,2.58913458e-02,2.29691154e-03,7.74092656e-02,2.40975932e-03,1.32917810e-01
9.02000000e+00,5.16060190e-04,6.37877774e-04,1.32150630e-03,4.95722965e-03,1.93612531e-03,2.56281868e-02,2.22502349e-03,7.68564519e-02,2.33434211e-03,1.32135019e-01
9.04000000e+00,4.99706512e-04,6.24335774e-04,1.27964045e-03,4.88111279e-03,1.87480081e-03,2.53679656e-02,2.15455510e-03,7.63083819e-02,2.26041410e-03,1.31358119e-01
9.06000000e+00,4.83676389e-04,6.11078448e-04,1.23860219e-03,4.80619307e-03,1.81468776e-03,2.51106462e-02,2.08547841e-03,7.57650075e-02,2.18794595e-03,1.30587058e-01
9.08000000e+00,4.67963427e-04,5.98099877e-04,1.19837517e-03,4.73245118e-03,1.75576229e-03,2.48561932e-02,2.01776599e-03,7.52262813e-02,2.11690890e-03,1.29821780e-01
9.10000000e+00,4.52561352e-04,5.85394266e-04,1.15894339e-03,4.65986810e-03,1.69800098e-03,2.46045714e-02,1.95139095e-03,7.46921562e-02,2.04727476e-03,1.29062232e-01
9.12000000e+00,4.37464020e-04,5.72955936e-04,1.12029114e-03,4.58842515e-03,1.64138087e-03,2.43557462e-02,1.88632693e-03,7.41625859e-02,1.97901587e-03,1.28308362e-01
9.14000000e+00,4.22665404e-04,5.60779325e-04,1.08240303e-03,4.51810395e-03,1.58587945e-03,2.41096836e-02,1.82254810e-03,7.36375245e-02,1.91210513e-03,1.27560116e-01
9.16000000e+00,4.08159598e-04,5.48858988e-04,1.04526398e-03,4.44888643e-03,1.53147466e-03,2.38663498e-02,1.76002911e-03,7.31169267e-02,1.84651597e-03,1.26817444e-01
9.18000000e+00,3.93940813e-04,5.37189589e-04,1.00885920e-03,4.38075482e-03,1.47814488e-03,2.36257115e-02,1.69874513e-03,7.26007477e-02,1.78222235e-03,1.26080295e-01
9.20000000e+00,3.80003372e-04,5.25765903e-04,9.73174183e-04,4.31369163e-03,1.42586890e-03,2.33877362e-02,1.63867182e-03,7.20889433e-02,1.71919872e-03,1.25348617e-01
9.22000000e+00,3.66341712e-04,5.14582813e-04,9.38194725e-04,4.24767967e-03,1.37462592e-03,2.31523913e-02,1.57978529e-03,7.15814696e-02,1.65742005e-03,1.24622360e-01
9.24000000e+00,3.52950380e-04,5.03635305e-04,9.03906891e-04,4.18270204e-03,1.32439558e-03,2.29196450e-02,1.52206216e-03,7.10782835e-02,1.59686180e-03,1.23901476e-01
9.26000000e+00,3.39824029e-04,4.92918470e-04,8.70297023e-04,4.11874212e-03,1.27515790e-03,2.26894658e-02,1.46547947e-03,7.05793421e-02,1.53749990e-03,1.23185915e-01
9.28000000e+00,3.26957421e-04,4.82427501e-04,8.37351731e-04,4.05578355e-03,1.22689329e-03,2.24618226e-02,1.41001474e-03,7.00846034e-02,1.47931076e-03,1.22475629e-01
9.30000000e+00,3.14345418e-04,4.72157687e-04,8.05057890e-04,3.99381025e-03,1.17958254e-03,2.22366848e-02,1.35564592e-03,6.95940254e-02,1.42227126e-03,1.21770570e-01
9.32000000e+00,3.01982984e-04,4.62104416e-04,7.73402634e-04,3.93280640e-03,1.13320685e-03,2.20140221e-02,1.30235140e-03,6.91075669e-02,1.36635873e-03,1.21070691e-01
9.34000000e+00,2.89865185e-04,4.52263172e-04,7.42373349e-04,3.87275645e-03,1.08774776e-03,2.17938046e-02,1.25010998e-03,6.86251871e-02,1.31155094e-03,1.20375945e-01
9.36000000e+00,2.77987181e-04,4.42629530e-04,7.11957672e-04,3.81364510e-03,1.04318717e-03,2.15760030e-02,1.19890089e-03,6.81468457e-02,1.25782610e-03,1.19686285e-01
9.38000000e+00,2.66344231e-04,4.33199157e-04,6.82143481e-04,3.75545731e-03,9.99507366e-04,2.13605882e-02,1.14870376e-03,6.76725029e-02,1.20516285e-03,1.19001666e-01
9.40000000e+00,2.54931685e-04,4.23967810e-04,6.52918896e-04,3.69817827e-03,9.56690952e-04,2.11475314e-02,1.09949863e-03,6.72021191e-02,1.15354025e-03,1.18322042e-01
9.42000000e+00,2.43744986e-04,4.14931332e-04,6.24272268e-04,3.64179344e-03,9.14720892e-04,2.09368043e-02,1.05126594e-03,6.67356555e-02,1.10293778e-03,1.17647369e-01
9.44000000e+00,2.32779668e-04,4.06085653e-04,5.96192179e-04,3.58628849e-03,8.73580479e-04,2.07283791e-02,1.00398648e-03,6.62730734e-02,1.05333530e-03,1.16977602e-01
9.46000000e+00,2.22031350e-04,3.97426786e-04,5.68667438e-04,3.53164935e-03,8.33253336e-04,2.05222282e-02,9.57641459e-04,6.58143350e-02,1.00471309e-03,1.16312698e-01
9.48000000e+00,2.11495742e-04,3.88950828e-04,5.41687071e-04,3.47786217e-03,7.93723409e-04,2.03183243e-02,9.12212430e-04,6.53594024e-02,9.57051814e-04,1.15652612e-01
9.50000000e+00,2.01168636e-04,3.80653955e-04,5.15240324e-04,3.42491332e-03,7.54974960e-04,2.01166406e-02,8.67681318e-04,6.49082385e-02,9.10332501e-04,1.14997302e-01
9.52000000e+00,1.91045907e-04,3.72532423e-04,4.89316653e-04,3.37278942e-03,7.16992560e-04,1.99171507e-02,8.24030402e-04,6.44608065e-02,8.64536567e-04,1.14346726e-01
9.54000000e+00,1.81123513e-04,3.64582565e-04,4.63905722e-04,3.32147728e-03,6.79761084e-04,1.97198283e-02,7.81242311e-04,6.40170701e-02,8.19645791e-04,1.13700841e-01
9.56000000e+00,1.71397491e-04,3.56800789e-04,4.38997400e-04,3.27096395e-03,6.43265707e-04,1.95246476e-02,7.39300013e-04,6.35769931e-02,7.75642309e-04,1.13059606e-01
9.58000000e+00,1.61863956e-04,3.49183579e-04,4.14581754e-04,3.22123667e-03,6.07491893e-04,1.93315833e-02,6.98186815e-04,6.31405402e-02,7.32508610e-04,1.12422979e-01
9.60000000e+00,1.52519101e-04,3.41727489e-04,3.90649049e-04,3.17228291e-03,5.72425395e-04,1.91406101e-02,6.57886351e-04,6.27076761e-02,6.90227527e-04,1.11790920e-01
9.62000000e+00,1.43359193e-04,3.34429148e-04,3.67189742e-04,3.12409034e-03,5.38052244e-04,1.89517032e-02,6.18382576e-04,6.22783661e-02,6.48782231e-04,1.11163389e-01
9.64000000e+00,1.34380572e-04,3.27285251e-04,3.44194476e-04,3.07664681e-03,5.04358748e-04,1.87648382e-02,5.79659763e-04,6.18525758e-02,6.08156223e-04,1.10540346e-01
9.66000000e+00,1.25579654e-04,3.20292564e-04,3.21654080e-04,3.02994041e-03,4.71331486e-04,1.85799909e-02,5.41702493e-04,6.14302711e-02,5.68333332e-04,1.09921751e-01
9.68000000e+00,1.16952922e-04,3.13447919e-04,2.99559565e-04,2.98395939e-03,4.38957298e-04,1.83971373e-02,5.04495652e-04,6.10114186e-02,5.29297702e-04,1.09307565e-01
9.70000000e+00,1.08496931e-04,3.06748214e-04,2.77902117e-04,2.93869220e-03,4.07223286e-04,1.82162540e-02,4.68024423e-04,6.05959850e-02,4.91033792e-04,1.08697750e-01
9.72000000e+00,1.00208301e-04,3.00190410e-04,2.56673099e-04,2.89412749e-03,3.76116806e-04,1.80373178e-02,4.32274281e-04,6.01839374e-02,4.53526365e-04,1.08092267e-01
9.74000000e+00,9.20837234e-05,2.93771533e-04,2.35864041e-04,2.85025409e-03,3.45625462e-04,1.78603056e-02,3.97230987e-04,5.97752433e-02,4.16760485e-04,1.07491079e-01
9.76000000e+00,8.41199510e-05,2.87488668e-04,2.15466644e-04,2.80706100e-03,3.15737104e-04,1.76851948e-02,3.62880583e-04,5.93698706e-02,3.80721510e-04,1.06894148e-01
9.78000000e+00,7.63138027e-05,2.81338964e-04,1.95472769e-04,2.76453742e-03,2.86439819e-04,1.75119631e-02,3.29209385e-04,5.89677876e-02,3.45395086e-04,1.06301437e-01
9.80000000e+00,6.86621599e-05,2.75319626e-04,1.75874439e-04,2.72267272e-03,2.57721932e-04,1.73405883e-02,2.96203980e-04,5.85689627e-02,3.10767144e-04,1.05712910e-01
9.82000000e+00,6.11619657e-05,2.69427918e-04,1.56663837e-04,2.68145643e-03,2.29571995e-04,1.71710488e-02,2.63851218e-04,5.81733650e-02,2.76823888e-04,1.05128530e-01
9.84000000e+00,5.38102235e-05,2.63661161e-04,1.37833296e-04,2.64087827e-03,2.01978789e-04,1.70033230e-02,2.32138209e-04,5.77809636e-02,2.43551799e-04,1.04548261e-01
9.86000000e+00,4.66039960e-05,2.58016731e-04,1.19375304e-04,2.60092811e-03,1.74931314e-04,1.68373896e-02,2.01052317e-04,5.73917283e-02,2.10937620e-04,1.03972068e-01
9.88000000e+00,3.95404042e-05,2.52492060e-04,1.01282495e-04,2.56159599e-03,1.48418788e-04,1.66732277e-02,1.70581155e-04,5.70056289e-02,1.78968357e-04,1.03399916e-01
9.90000000e+00,3.26166257e-05,2.47084632e-04,8.35476487e-05,2.52287213e-03,1.22430640e-04,1.65108166e-02,1.40712580e-04,5.66226357e-02,1.47631272e-04,1.02831769e-01
9.92000000e+00,2.58298941e-05,2.41791983e-04,6.61636890e-05,2.48474688e-03,9.69565088e-05,1.63501359e-02,1.11434688e-04,5.62427193e-02,1.16913880e-04,1.02267594e-01
9.94000000e+00,1.91774977e-05,2.36611701e-04,4.91236779e-05,2.44721076e-03,7.19862383e-05,1.61911654e-02,8.27358107e-05,5.58658507e-02,8.68039376e-05,1.01707356e-01
9.96000000e+00,1.26567783e-05,2.31541424e-04,3.24208148e-05,2.41025446e-03,4.75098714e-05,1.60338852e-02,5.46045089e-05,5.54920011e-02,5.72894469e-05,1.01151021e-01
9.98000000e+00,6.26513043e-06,2.26578839e-04,1.60484338e-05,2.37386879e-03,2.35176478e-05,1.58782757e-02,2.70295693e-05,5.51211420e-02,2.83586447e-05,1.00598557e-01
1.00000000e+01,0.00000000e+00,2.21721680e-04,0.00000000e+00,2.33804474e-03,0.00000000e+00,1.57243174e-02,0.00000000e+00,5.47532454e-02,0.00000000e+00,1.00049930e-01
